Customer_ID,Loan_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,No_of_Open_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Oldest_Trade_Open_Months,Outstanding_Loans,Avg_Balance_6M,Bounce_Count_6M,Transaction_Count_3M,Max_DPD_12M,Missed_Payment_Count,NPA_Flag,Default,Default_Date,Disbursal_Date,Loan_Status,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Negative_Balance_Days,UPI_Txn_Count_3M,ECS_Mandate_Count,Paid_On_Time_Pct,Late_Payment_Count_12M,Max_DPD_3M,Max_DPD_6M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,No_of_Closed_Accounts,No_of_Inquiries_12M,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Newest_Trade_Open_Months
205,LOAN00205,59.0,328187.0,12,Single,Postgraduate,2,44489.0,Business Loan,1975030.74,72,12.39,39103.0,Poor,3.0,0.97,78,9,10,2358672.0,616023.0,0.26,5,2,3,1,3,265.0,6,59732.0,5,77,120,2,1,1,2023-09-10,2022-04-12,Default,58249.0,Monthly,24709.09,21727.0,94739.0,0.6643,9,66,7,0.125189,8.0,120,120,90+ DPD,90+ DPD,1,44,1,9,19,1353774.0,25
876,LOAN00876,21.23,2063092.0,28,Married,Graduate,20,620398.0,Personal Loan,1623357.0,72,11.16,31032.0,Good,1.0,0.25,31,71,12,2454269.0,1464988.0,0.6,3,0,0,0,0,263.0,0,466852.0,0,165,0,0,0,0,,2021-07-06,Active,405969.0,Monthly,141631.0,87755.0,71301.0,0.3006,2,38,2,0.9968929999999999,0.0,0,0,Current,Current,3,58,6,3,20,1956454.0,2
927,LOAN00927,48.0,562786.0,22,Single,Graduate,11,410493.0,Personal Loan,119623.13,12,13.14,9872.0,Good,0.0,0.21,74,81,6,1782911.0,1189460.0,0.67,3,1,0,0,0,211.0,1,226694.0,1,168,0,0,0,0,,2020-07-15,Active,244941.0,Monthly,34721.0,28713.0,33155.0,0.4841,0,67,5,0.8192,0.0,0,0,Current,Current,1,54,9,7,29,1047828.0,31
281,LOAN00281,49.0,406816.0,15,Divorced,High School,14,73724.0,Education Loan,1003427.0,60,8.88,20771.0,Poor,5.0,0.75,97,11,4,190406.0,129947.0,0.68,5,2,3,1,3,142.0,10,29837.0,9,129,90,6,1,1,2023-05-10,2021-12-21,Default,29950.0,Irregular,89156.0,80966.0,10128.0,0.76,23,19,0,0.2097,5.0,60,60,90+ DPD,90+ DPD,4,5,8,8,23,179278.0,47
523,LOAN00523,38.0,2470420.77,1,Single,High School,10,717870.0,Business Loan,419078.0,36,10.04,13530.0,Good,1.0,0.14,68,86,12,2281610.0,1792422.0,0.79,2,1,0,0,0,200.0,0,199105.0,1,40,0,0,0,0,,2020-08-08,Active,224637.0,Monthly,112148.0,100503.0,53954.0,0.2085,1,41,0,0.9887,1.0,0,0,Current,Current,1,32,2,6,29,2284244.0,20
13,LOAN00013,50.0,1355556.0,20,Single,High School,6,479149.0,Auto Loan,823870.0,36,21.1,31081.0,Average,1.0,0.55,61,64,0,2522782.0,1198878.0,0.48,2,0,0,0,0,124.0,0,626539.0,1,24,0,0,0,0,,2022-05-10,Active,583753.0,Irregular,113155.0,97830.0,12162.0,0.7017,2,9,9,0.8859,0.0,0,0,Current,Current,1,37,1,3,13,1683797.0,7
626,LOAN00626,55.0,939208.0,6,Divorced,High School,21,408885.0,Personal Loan,803962.0,60,12.1,17924.0,Good,0.0,0.5,20,73,2,757823.0,177345.0,0.23,1,1,0,0,0,192.0,5,117147.0,1,116,0,0,0,0,,2020-08-12,Active,116927.0,Bi-Monthly,211013.0,177243.0,39419.0,0.6033,0,76,1,0.9014,1.0,0,0,Current,Current,4,48,8,2,44,571135.0,17
38,LOAN00038,44.0,2442693.0,13,Married,Graduate,9,686297.0,Personal Loan,1281925.0,36,11.95,42547.0,Average,0.0,0.19,74,85,11,1005551.0,538294.0,0.54,2,1,0,0,0,242.0,0,652974.0,1,151,0,0,0,0,,2020-02-28,Active,730609.0599999999,Irregular,219160.0,178359.0,79567.0,0.272,0,55,3,0.8882,1.0,0,0,Current,Current,1,50,8,6,49,601402.0,21
511,LOAN00511,57.0,588587.0,3,Married,Postgraduate,0,44563.0,Business Loan,1781443.0,48,15.46,49995.0,Poor,7.0,0.72,76,35,2,1292634.0,188193.0,0.15,7,1,1,1,2,168.0,7,47608.0,8,131,120,7,1,1,2023-03-30,2021-04-30,Default,51810.0,Bi-Monthly,28000.0,19337.0,81560.0,0.1655,18,29,4,0.3407,10.769999999999982,120,120,90+ DPD,90+ DPD,1,33,7,9,12,1364301.0,34
803,LOAN00803,56.0,1746134.0,4,Single,Postgraduate,0,754684.0,Auto Loan,1231246.0,24,17.16,60970.0,Good,0.0,0.5,61,69,14,2679139.0,1108120.0,0.41,3,1,0,0,0,124.0,1,149227.0,1,72,0,0,0,0,,2020-06-21,Active,128203.0,Bi-Monthly,188082.0,143460.0,19348.0,0.4149,1,20,9,0.9466,0.0,0,0,Current,Current,1,58,1,3,37,1625206.0,22
442,LOAN00442,33.0,1615984.0,8,Single,Postgraduate,11,692050.0,Personal Loan,174332.0,24,21.52,9002.0,Good,1.0,0.12,67,64,13,1446216.0,1073934.0,0.74,1,1,0,0,0,266.0,4,211888.0,0,26,0,0,0,0,,2020-10-30,Active,176725.0,Monthly,225603.0,138766.0,80288.0,0.473,2,57,1,0.9694,1.0,0,0,Current,Current,4,5,2,2,24,1158960.0,13
648,LOAN00648,30.0,1984718.0,12,Single,Graduate,14,712263.0,Home Loan,335762.0,12,18.96,30936.0,Good,0.0,0.1,71,94,9,2281308.0,237369.0,0.1,2,1,0,0,0,237.0,1,502445.0,0,176,0,0,0,0,,2022-04-10,Active,558498.0,Bi-Monthly,200125.0,181896.0,91319.0,0.7714,0,19,0,0.9385,0.0,0,0,Current,Current,1,14,6,4,32,2020741.0,7
141,LOAN00141,59.0,828547.0,27,Single,High School,12,585815.0,Auto Loan,607246.0,60,8.16,12359.0,Average,0.0,0.51,37,90,3,2445037.0,2078141.0,0.85,1,1,0,0,0,136.0,0,431286.0,0,59,0,0,0,0,,2021-12-17,Active,444102.0,Monthly,43268.0,32658.0,96655.0,0.7401,2,47,7,0.9968929999999999,1.0,0,0,Current,Current,1,23,7,4,34,1795657.0,39
647,LOAN00647,38.0,790653.0,0,Single,Graduate,0,52262.0,Home Loan,932016.0,48,18.0,27377.0,Poor,3.0,0.95,18,36,5,2178376.0,1383323.0,0.64,3,2,2,1,3,128.0,3,35260.0,7,133,90,5,1,1,2023-01-07,2020-08-31,Default,30777.0,Bi-Monthly,175003.0,161950.0,64237.0,0.4235,18,34,7,0.1914,8.0,90,90,90+ DPD,90+ DPD,4,39,9,7,6,1808442.0,25
562,LOAN00562,40.0,2130722.0,3,Single,Graduate,14,253210.0,Home Loan,1526272.0,60,21.47,41695.0,Good,1.0,0.23,63,67,9,2468939.0,1866091.0,0.76,1,0,0,0,0,13.0,2,348790.0,1,181,0,0,0,0,,2021-01-19,Active,327379.0,Monthly,118768.0,107737.0,15837.0,0.1787,2,6,7,0.9907,0.0,0,0,Current,Current,1,2,0,5,15,2548077.0,21
632,LOAN00632,63.0,2320984.0,25,Single,High School,10,718525.0,Auto Loan,677856.0,24,13.64,32430.0,Average,0.0,0.45,24,59,14,693850.0,561455.0,0.81,2,1,0,0,0,136.0,5,328106.0,0,25,0,0,0,0,,2020-04-19,Active,268858.0,Monthly,132020.0,120028.0,95167.0,0.691,2,18,3,0.9141,1.0,0,0,Current,Current,3,3,2,3,57,659594.0,22
272,LOAN00272,22.0,1528353.0,23,Married,Graduate,3,108671.0,Home Loan,705823.0,12,13.85,63324.0,Good,1.0,0.34,63,62,1,2051310.0,928917.0,0.45,3,1,0,0,0,148.0,0,639000.0,1,151,0,0,0,0,,2020-08-28,Active,529379.0,Bi-Monthly,34346.0,30221.0,71104.0,0.1569,3,76,1,0.9172,1.0,0,0,Current,Current,0,16,4,4,26,1972042.0,33
687,LOAN00687,26.0,1090249.0,18,Single,Graduate,24,369213.0,Personal Loan,221128.0,24,21.6,11428.0,Good,1.0,0.39,40,80,14,2381767.0,1457052.0,0.61,0,1,0,0,0,153.0,1,83732.0,0,55,0,0,0,0,,2020-11-05,Active,78479.0,Bi-Monthly,215369.0,144245.0,39075.0,0.796177,0,38,4,0.8448,0.0,0,0,Current,Current,2,11,2,0,57,1973585.0,40
925,LOAN00925,29.0,1223483.0,26,Single,Graduate,13,432475.0,Home Loan,1955431.0,48,19.0,58467.0,Good,0.0,0.31,49,64,12,2029974.0,470800.0,0.23,3,0,0,0,0,187.0,0,307434.0,0,41,0,0,0,0,,2021-02-04,Active,357081.0,Monthly,27643.0,24752.0,25763.0,0.3593,1,42,9,0.8957,0.0,0,0,Current,Current,4,9,5,5,35,1637632.0,10
166,LOAN00166,25.0,1618893.0,24,Married,High School,16,33005.0,Personal Loan,1290284.0,84,13.69,23959.0,Good,0.0,0.07,40,93,7,185288.0,153347.0,0.83,1,0,0,0,0,69.0,1,656569.0,0,162,0,0,0,0,,2021-10-16,Active,709252.0,Monthly,182930.0,99084.0,92244.0,0.5167,0,63,4,0.9686,0.0,0,0,Current,Current,4,46,2,3,42,122129.0,32
634,LOAN00634,61.0,1979055.0,25,Married,Graduate,5,695379.0,Auto Loan,639002.0,84,21.5,14772.0,Average,0.0,0.35,46,79,9,813295.0,219292.0,0.27,3,0,0,0,0,282.0,3,521115.0,0,188,0,0,0,0,,2022-01-12,Active,456215.0,Monthly,120364.0,79047.0,16258.0,0.5047,2,22,7,0.8205,0.0,0,0,Current,Current,1,38,6,7,53,920141.0,58
545,LOAN00545,41.0,447351.0,20,Single,High School,15,444447.0,Business Loan,1879256.0,12,14.49,168500.60999999996,Average,0.0,0.34,38,87,2,1915855.0,1042026.0,0.54,0,1,0,0,0,296.0,2,219039.0,0,110,0,0,0,0,,2020-01-26,Active,223151.0,Monthly,232672.0,159082.0,57114.0,0.1514,3,55,2,0.888,0.0,0,0,Current,Current,3,58,5,2,26,1603324.0,18
529,LOAN00529,21.23,697553.0,1,Married,Graduate,15,260477.0,Personal Loan,301059.0,60,17.35,7538.0,Good,0.0,0.36,97,95,6,325471.0,48129.0,0.15,1,1,0,0,0,143.0,0,105909.0,0,117,0,0,0,0,,2022-04-10,Active,96506.0,Monthly,96843.0,54487.0,13905.0,0.5821,3,76,3,0.8505,1.0,0,0,Current,Current,4,22,2,1,12,332395.0,45
534,LOAN00534,61.0,904346.0,15,Married,Postgraduate,13,300647.0,Business Loan,1564815.0,72,18.15,35822.0,Good,0.0,0.43,49,69,0,2619029.0,837732.0,0.32,1,0,0,0,0,13.0,0,412790.0,0,81,0,0,0,0,,2020-11-04,Active,352784.0,Bi-Monthly,29435.0,23586.0,66327.0,0.1658,3,33,9,0.8709,1.0,0,0,Current,Current,2,12,4,2,37,1424102.0,44
324,LOAN00324,25.0,1980795.0,2,Single,High School,21,125990.0,Home Loan,1275314.0,84,11.31,22044.0,Good,0.0,0.34,13,86,13,1516113.0,980357.0,0.65,2,0,0,0,0,282.0,2,95402.0,1,194,0,0,0,0,,2021-02-23,Active,92787.0,Irregular,98094.0,56807.0,57913.0,0.7124,0,1,0,0.9294,1.0,0,0,Current,Current,0,35,5,3,23,1325495.0,39
92,LOAN00092,36.0,1244251.0,21,Single,Graduate,0,29312.0,Personal Loan,1565654.0,12,14.69,141084.0,Average,0.0,0.41,79,59,2,812872.0,694566.0,0.85,3,1,0,0,0,84.0,4,165355.0,1,175,0,0,0,0,,2020-05-20,Active,179690.0,Monthly,134513.0,126112.0,83647.0,0.10745199999999999,1,46,0,0.9776,0.0,0,0,Current,Current,3,31,5,3,23,850425.0,18
140,LOAN00140,41.0,723924.0,27,Single,Graduate,10,189737.0,Auto Loan,131438.0,36,18.93,4813.0,Poor,7.769999999999982,0.86,88,11,0,907870.0,499838.0,0.55,4,3,3,1,3,186.0,11,10155.26,8,162,90,6,1,1,2022-12-02,2020-12-12,Default,9845.77,Bi-Monthly,46859.0,42609.0,26148.0,0.6,21,48,1,0.1339,7.0,60,60,90+ DPD,61-90 DPD,0,18,9,7,14,902568.0,22
445,LOAN00445,37.0,653371.0,23,Single,High School,21,18525.0,Personal Loan,1207678.0,84,21.22,27712.0,Average,3.0,0.55,10,62,6,1325758.0,1155731.0,0.87,7,0,0,0,1,13.0,10,70443.0,4,26,30,2,1,0,,2020-01-22,NPA,68432.0,Irregular,214204.0,117617.0,46832.0,0.1779,6,47,0,0.534,1.0,30,30,31-60 DPD,Current,4,23,9,11,19,838685.0,39
619,LOAN00619,51.0,312781.0,22,Single,Postgraduate,9,168317.0,Auto Loan,508541.0,24,17.98,25383.0,Average,3.0,0.62,73,30,1,758083.0,519369.0,0.69,4,2,1,0,2,24.0,7,23620.0,4,92,60,1,1,0,,2021-11-11,NPA,25421.0,Monthly,72852.0,37482.0,4891.0,0.6236,15,65,5,0.4308,2.0,0,60,31-60 DPD,1-30 DPD,4,11,1,4,6,712681.0,36
256,LOAN00256,34.0,1363293.0,23,Single,High School,15,207198.0,Education Loan,1975030.74,84,11.97,35146.0,Good,0.0,0.42,53,76,2,2636380.0,921038.0,0.35,3,1,0,0,0,211.0,3,528332.0,1,81,0,0,0,0,,2021-05-28,Active,550126.0,Bi-Monthly,203349.0,189404.0,94133.0,0.1894,4,9,7,0.9927,1.0,0,0,Current,Current,1,46,7,4,29,1359065.0,28
830,LOAN00830,29.0,700823.0,3,Married,Graduate,7,194967.0,Home Loan,1366701.0,60,20.19,36353.0,Average,1.0,0.48,66,90,13,1731096.0,1064119.0,0.61,0,1,0,0,0,56.0,0,613923.0,1,157,0,0,0,0,,2022-05-09,Active,637582.0,Bi-Monthly,25410.0,22653.0,81591.0,0.2659,1,10,6,0.9944,0.0,0,0,Current,Current,4,26,4,1,51,1733040.0,31
125,LOAN00125,39.0,654264.0,24,Married,Postgraduate,15,148446.0,Home Loan,587571.0,60,18.78,15170.0,Poor,6.0,0.72,46,23,8,2073762.0,1699150.0,0.82,4,1,2,1,3,70.0,9,92936.0,7,175,120,6,1,1,2023-09-08,2021-12-29,Default,86049.0,Irregular,123925.0,112070.0,53332.0,0.7251,8,12,0,0.374,5.0,120,120,90+ DPD,90+ DPD,1,6,9,6,11,2182284.0,24
227,LOAN00227,57.0,658888.0,11,Married,Graduate,3,130813.0,Home Loan,357993.0,48,19.72,10840.0,Poor,4.0,0.73,91,26,2,1639041.0,193928.0,0.12,5,3,2,1,2,296.77,7,42631.0,5,105,120,2,1,1,2022-05-05,2020-02-14,Default,42114.0,Bi-Monthly,162828.0,146526.0,52670.0,0.6657,12,29,8,0.2643,7.0,120,120,90+ DPD,61-90 DPD,1,56,9,7,15,1413165.0,55
881,LOAN00881,41.0,1639051.0,18,Married,Postgraduate,18,572837.0,Personal Loan,209751.0,12,16.27,19057.0,Good,0.0,0.45,51,88,12,449705.0,403118.0,0.9,0,0,0,0,0,221.0,5,353954.0,0,133,0,0,0,0,,2020-09-15,Active,391081.0,Monthly,152290.0,106249.0,88937.0,0.6587,0,70,4,0.8575,0.0,0,0,Current,Current,0,7,1,4,18,351468.0,49
809,LOAN00809,62.0,2038534.0,27,Married,High School,4,779795.0,Auto Loan,1300722.0,60,11.02,28293.0,Good,1.0,0.38,30,57,6,156109.0,128296.0,0.82,0,1,0,0,0,224.0,1,581048.0,1,176,0,0,0,0,,2020-07-18,Active,517825.0,Monthly,229261.0,191926.0,35199.0,0.7418,1,50,4,0.8202,0.0,0,0,Current,Current,0,17,8,2,13,100304.0,15
70,LOAN00070,62.0,684426.0,10,Single,Graduate,21,81974.0,Personal Loan,752972.0,84,11.5,13091.0,Average,4.0,0.68,17,44,6,719380.0,241662.0,0.34,2,0,0,0,1,284.0,9,81763.0,2,120,60,2,1,0,,2020-09-17,NPA,88863.0,Monthly,175220.0,121392.0,59132.0,0.6486,5,14,8,0.4094,1.0,60,60,31-60 DPD,Current,3,8,0,3,18,663458.0,34
662,LOAN00662,26.0,2427676.0,3,Married,High School,5,538947.0,Auto Loan,1937654.0,48,12.47,51474.0,Good,0.0,0.17,31,98,8,319204.0,33704.0,0.11,2,0,0,0,0,141.0,3,547406.0,1,26,0,0,0,0,,2022-01-21,Active,620842.0,Irregular,54525.0,50036.0,58955.0,0.1299,3,33,5,0.9937,1.0,0,0,Current,Current,1,58,6,6,15,253513.0,51
73,LOAN00073,53.0,879645.0,13,Single,Postgraduate,10,658555.0,Home Loan,588879.0,72,18.84,13712.0,Good,1.0,0.54,66,71,14,925042.0,820487.0,0.89,0,1,0,0,0,207.0,4,169318.0,1,156,0,0,0,0,,2020-07-04,Active,146414.0,Monthly,190519.0,164187.0,37582.0,0.2967,0,46,7,0.8745,1.0,0,0,Current,Current,1,37,1,1,26,1032310.0,31
489,LOAN00489,35.0,976782.0,29,Single,High School,16,26711.0,Personal Loan,1205429.0,24,13.14,57387.0,Good,1.0,0.25,27,64,2,2974206.08,427164.0,0.14,3,0,0,0,0,169.0,5,291914.0,0,179,0,0,0,0,,2020-12-26,Active,343656.0,Bi-Monthly,110892.0,83947.0,74941.0,0.1204,3,60,7,0.8843,0.0,0,0,Current,Current,3,31,3,3,24,2009534.0,33
869,LOAN00869,31.0,307104.0,18,Married,Postgraduate,9,194567.0,Personal Loan,1556254.0,72,9.3,28284.0,Poor,7.0,0.7,17,12,11,66222.34,26009.31,0.13,5,4,1,1,3,273.0,5,25294.0,3,156,90,2,1,1,2023-12-22,2022-01-16,Default,28217.0,Monthly,176619.0,161528.0,3024.0,0.775,18,21,3,0.2412,5.0,60,90,90+ DPD,90+ DPD,4,36,6,6,13,51344.29,11
444,LOAN00444,63.0,205265.0,8,Married,High School,16,49384.0,Auto Loan,267901.0,60,13.32,6139.0,Average,1.0,0.55,55,50,10,2639205.0,914228.0,0.35,6,1,0,0,2,18.0,3,73846.0,1,108,30,1,1,0,,2021-07-27,NPA,79115.0,Monthly,148289.0,90650.0,44121.0,0.6167,13,76,4,0.7357,1.0,0,30,61-90 DPD,Current,0,36,2,9,22,2855292.0,20
368,LOAN00368,34.0,2058030.0,1,Married,High School,8,257977.0,Personal Loan,500801.0,60,11.03,10896.0,Good,1.0,0.17,56,84,6,2591342.0,875891.0,0.34,3,0,0,0,0,230.0,4,629403.0,0,184,0,0,0,0,,2020-07-10,Active,657089.0,Monthly,24850.0,21128.0,25371.0,0.534,3,2,4,0.9484,1.0,0,0,Current,Current,3,35,6,3,26,1658621.0,11
11,LOAN00011,33.0,1012582.0,8,Married,Postgraduate,20,750024.0,Home Loan,403862.0,12,13.85,36233.0,Average,1.0,0.31,71,76,1,2554618.0,1165576.0,0.46,0,0,0,0,0,98.0,0,207031.0,1,61,0,0,0,0,,2021-05-27,Active,176620.0,Irregular,49029.0,36633.0,41079.0,0.7007,2,26,4,0.8301,0.0,0,0,Current,Current,1,39,1,0,36,3014495.0,42
71,LOAN00071,64.0,1784588.0,0,Single,Postgraduate,23,118218.0,Education Loan,1010135.0,60,11.06,21993.0,Good,1.0,0.36,82,95,2,1290452.0,454026.0,0.35,2,0,0,0,0,296.0,0,138284.0,0,71,0,0,0,0,,2020-11-07,Active,128488.0,Monthly,53833.0,34777.0,61922.0,0.6754,1,62,5,0.906,0.0,0,0,Current,Current,2,51,9,5,56,1001709.0,56
766,LOAN00766,24.0,560531.0,27,Single,High School,20,156579.0,Personal Loan,1919670.0,72,20.93,47022.0,Poor,5.0,0.72,52,19,1,405295.0,103476.0,0.26,6,4,2,2,2,39.0,10,51903.0,4,121,90,6,1,1,2023-07-27,2021-12-17,Default,55765.0,Monthly,202291.0,171089.0,43090.0,0.381,15,58,6,0.2929,8.0,90,90,90+ DPD,90+ DPD,4,33,3,6,2,266930.0,57
920,LOAN00920,47.0,2017346.0,22,Single,Graduate,3,421606.0,Personal Loan,1188952.0,12,9.57,104290.0,Good,0.0,0.14,83,88,9,2353574.0,652109.0,0.28,3,0,0,0,0,148.0,5,126862.0,1,47,0,0,0,0,,2020-06-15,Active,134918.0,Monthly,153750.0,141408.0,42684.0,0.10745199999999999,0,36,7,0.8164,0.0,0,0,Current,Current,1,8,7,5,54,2260290.0,33
718,LOAN00718,50.0,2219830.0,12,Single,Graduate,18,694149.0,Education Loan,1635335.0,84,19.91,36226.0,Good,1.0,0.11,28,84,5,1140677.0,413923.0,0.36,2,1,0,0,0,84.0,2,468961.0,0,77,0,0,0,0,,2020-07-30,Active,489767.0,Irregular,178822.0,118793.0,36525.0,0.6184,1,50,6,0.8575,1.0,0,0,Current,Current,0,27,8,6,45,587180.0,38
931,LOAN00931,60.0,419329.0,8,Single,Postgraduate,2,9117.49,Personal Loan,562430.0,72,11.67,10899.0,Average,2.0,0.71,57,59,1,608310.0,147322.0,0.24,8,1,1,0,1,279.0,3,30487.0,1,110,90,0,1,0,,2020-06-16,NPA,24474.0,Monthly,212813.0,185855.0,59685.0,0.4619,26,34,9,0.7145,1.0,60,90,61-90 DPD,Current,0,33,3,10,11,692684.0,27
596,LOAN00596,62.0,1856587.0,17,Married,Postgraduate,18,599603.0,Auto Loan,246297.0,72,20.47,5966.0,Good,0.0,0.1,20,76,8,84241.0,53673.0,0.64,3,1,0,0,0,196.0,2,365601.0,1,41,0,0,0,0,,2020-12-14,Active,416890.0,Irregular,48786.0,34173.0,70756.0,0.4373,1,62,9,0.8055,0.0,0,0,Current,Current,1,9,3,5,41,64687.0,36
175,LOAN00175,41.0,992079.0,13,Single,High School,1,451978.0,Personal Loan,331890.0,12,13.58,29733.0,Average,0.0,0.13,74,84,2,2398398.0,825776.0,0.34,0,0,0,0,0,66.0,5,604835.0,0,118,0,0,0,0,,2020-08-07,Active,647277.0,Irregular,159972.0,95859.0,77413.0,0.724,1,1,0,0.8522,0.0,0,0,Current,Current,0,28,3,0,27,1827082.0,17
247,LOAN00247,32.0,1405894.0,11,Married,Graduate,20,481977.0,Home Loan,1069030.0,72,17.92,24333.0,Average,0.0,0.29,66,70,5,875479.0,271798.0,0.31,3,0,0,0,0,149.0,2,96415.0,0,161,0,0,0,0,,2020-07-04,Active,77785.0,Monthly,234389.0,196648.0,27386.0,0.5143,2,63,6,0.8066,0.0,0,0,Current,Current,4,19,9,3,57,559255.0,42
78,LOAN00078,25.0,967622.0,6,Single,Graduate,18,469286.0,Education Loan,1715554.0,12,9.39,150338.0,Average,0.0,0.33,56,93,8,1881859.0,610771.0,0.32,3,0,0,0,0,73.0,5,159500.0,0,55,0,0,0,0,,2021-07-09,Active,148999.0,Monthly,73163.0,39848.0,4139.0,0.7369,0,44,4,0.948,1.0,0,0,Current,Current,4,40,4,6,54,1281700.0,37
831,LOAN00831,49.0,787823.0,7,Married,High School,1,529531.0,Auto Loan,282206.0,84,11.08,4843.0,Good,1.0,0.19,41,83,6,1478089.0,285722.0,0.19,2,0,0,0,0,35.0,3,138679.0,0,106,0,0,0,0,,2022-05-22,Active,139907.0,Bi-Monthly,75083.0,49650.0,52714.0,0.3189,2,72,7,0.9489,1.0,0,0,Current,Current,0,18,7,2,43,978306.0,20
741,LOAN00741,63.0,769546.0,21,Single,Graduate,8,85633.0,Home Loan,1229680.0,12,11.96,109232.0,Poor,7.769999999999982,0.91,90,9,5,1330230.0,276535.0,0.21,9,4,3,2,2,18.0,4,91208.0,3,97,120,4,1,1,2023-03-07,2022-04-14,Default,83402.0,Monthly,236265.0,123437.0,77703.0,0.4012,17,16,7,0.2204,8.0,120,120,90+ DPD,61-90 DPD,1,1,1,12,5,1031629.0,28
259,LOAN00259,30.0,719840.0,22,Married,Postgraduate,12,182297.0,Personal Loan,168519.0,84,11.42,3122.48,Poor,7.769999999999982,0.97,77,14,9,2458555.0,1481207.0,0.6,4,1,3,2,2,101.0,9,23625.0,8,76,120,4,1,1,2022-08-06,2020-10-26,Default,28232.0,Irregular,39906.0,28195.0,73498.0,0.5365,15,6,8,0.1927,5.0,120,120,90+ DPD,90+ DPD,0,56,8,4,14,1851859.0,10
351,LOAN00351,28.0,2276425.0,5,Single,Postgraduate,12,229014.0,Business Loan,905520.0,60,16.79,22402.0,Average,0.0,0.47,95,87,4,332122.0,207320.0,0.62,2,1,0,0,0,241.0,3,198241.0,0,118,0,0,0,0,,2021-06-13,Active,166684.0,Monthly,30700.0,18047.0,89618.0,0.1189,2,3,3,0.9203,0.0,0,0,Current,Current,2,8,4,6,45,261996.0,7
258,LOAN00258,39.0,2423109.0,20,Single,Graduate,0,603507.0,Business Loan,1332665.0,84,13.08,24301.0,Good,1.0,0.06,48,96,11,1637961.0,380206.0,0.23,1,0,0,0,0,28.0,5,637760.0,0,128,0,0,0,0,,2021-02-26,Active,668837.0,Monthly,65647.0,42927.0,9585.0,0.6346,0,20,9,0.8203,0.0,0,0,Current,Current,3,28,7,3,29,1305306.0,59
450,LOAN00450,41.0,1454341.0,6,Divorced,Postgraduate,10,718606.0,Business Loan,202226.0,72,10.14,3760.0,Average,0.0,0.48,51,87,13,1757776.0,1411499.0,0.8,3,1,0,0,0,51.0,0,362916.0,1,38,0,0,0,0,,2020-10-04,Active,357330.0,Monthly,48583.0,34697.0,9342.0,0.6682,1,35,1,0.9147,0.0,0,0,Current,Current,3,22,9,7,20,2008858.0,56
586,LOAN00586,43.0,1437311.0,16,Single,High School,15,280650.0,Personal Loan,281195.0,60,13.03,6402.0,Good,1.0,0.33,10,94,7,2851461.0,2153010.0,0.76,2,0,0,0,0,265.0,0,242018.0,1,115,0,0,0,0,,2020-12-19,Active,261854.0,Irregular,213920.0,142416.0,33812.0,0.3795,2,3,5,0.872,0.0,0,0,Current,Current,4,8,9,6,15,3303025.789999999,15
446,LOAN00446,56.0,1281803.0,6,Married,Graduate,14,270538.0,Home Loan,1797066.0,36,18.31,65248.0,Average,1.0,0.49,91,76,8,746798.0,371403.0,0.5,2,1,0,0,0,194.0,3,561312.0,0,84,0,0,0,0,,2021-04-15,Active,484110.0,Bi-Monthly,183984.0,129375.0,29560.0,0.7258,0,60,5,0.8627,1.0,0,0,Current,Current,2,11,1,6,59,845062.0,4
673,LOAN00673,22.0,1976952.0,6,Divorced,High School,19,320965.0,Personal Loan,1918376.0,72,21.44,47565.0,Good,0.0,0.39,65,57,7,2159152.0,765035.0,0.35,1,1,0,0,0,171.0,5,123945.0,1,150,0,0,0,0,,2022-01-26,Active,144879.0,Monthly,106141.0,61851.0,97603.0,0.4434,1,62,9,0.8797,0.0,0,0,Current,Current,3,41,2,2,53,2005006.0,35
512,LOAN00512,63.0,503266.0,8,Married,High School,8,669961.0,Personal Loan,621555.0,72,20.35,15014.0,Good,0.0,0.54,83,93,7,88436.0,64231.0,0.73,2,1,0,0,0,88.0,5,539211.0,0,47,0,0,0,0,,2021-11-26,Active,432171.0,Bi-Monthly,48275.0,45393.0,41158.0,0.6953,2,65,1,0.8381,1.0,0,0,Current,Current,3,58,7,5,38,90829.0,31
57,LOAN00057,42.0,710263.0,25,Single,Graduate,3,209171.0,Home Loan,1539467.0,84,11.93,27118.0,Good,1.0,0.16,14,90,0,303519.0,190975.0,0.63,2,1,0,0,0,88.0,2,53450.0,1,35,0,0,0,0,,2020-01-06,Active,43339.0,Monthly,120168.0,80250.0,9147.0,0.2819,2,43,3,0.9443,1.0,0,0,Current,Current,2,48,4,2,27,196247.0,6
