index,Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Processing_Fee,Disbursal_Date,Loan_Status,Default,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Checking_Account_Balance,No_of_Open_Accounts,No_of_Closed_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,No_of_Inquiries_12M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Oldest_Trade_Open_Months,Newest_Trade_Open_Months,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,Avg_Balance_6M,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Bounce_Count_6M,Negative_Balance_Days,Transaction_Count_3M,UPI_Txn_Count_3M,ECS_Mandate_Count,Pay_History_repay,Paid_On_Time_Pct,Late_Payment_Count_12M,Missed_Payment_Count,Max_DPD_3M,Max_DPD_6M,Max_DPD_12M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,Collateral_Type,Collateral_Value,LTV_Ratio,Property_Type,Vehicle_Age_Years,Collateral_Location_Tier,Collateral_Insurance,MOB,Vintage_Q,Bad_A,Bad_B,Bad_Flag,Good_Flag
337,LOAN00442,442,Personal Loan,828602,36,7.15,25641,10657,2019-07-12,Closed,0,44,1810031,14,Married,High School,17,716240,457064,8,7,1146034,1670147,0.07,1,4,0,0,0,0,23,1030245,101,46,Poor,0,0.2,54,48,719218,737677,Bi-Monthly,141650,125348,56167,0.8867,3,0,163,67,4,Poor,0.341,0,0,0,15,15,Current,Current,0,4,,,,,,,,42,2019Q3,0,0,0,1
129,LOAN00162,162,Business Loan,1001410,24,16.62,49329,13039,2019-06-14,Active,0,25,643843,2,Divorced,Postgraduate,9,992331,438579,6,6,248251,1611355,0.97,4,8,1,0,0,0,14,209031,169,3,Poor,4,0.58,18,74,963878,990308,Monthly,52369,38495,222364,0.3514,2,0,29,44,0,Poor,0.2552,4,4,15,30,30,1-30 DPD,1-30 DPD,0,45,Commercial Property,1252577.0,0.7995,,,Tier-2,Yes,43,2019Q2,0,0,0,1
168,LOAN00217,217,Home Loan,385138,48,14.43,10607,7107,2020-02-19,Closed,0,63,1726889,28,Divorced,Postgraduate,13,545346,356011,8,3,1347575,623752,0.63,2,3,0,0,0,1,24,794633,12,12,Poor,0,0.52,57,80,642376,635038,Monthly,150520,105218,85385,0.3184,0,1,154,82,6,Poor,0.4223,0,0,0,0,0,Current,Current,0,24,Residential Property,464968.0,0.8283,Villa,,Tier-1,Yes,34,2020Q1,0,0,0,1
182,LOAN00237,237,Personal Loan,894936,48,12.77,23906,15098,2019-02-12,Default,1,25,1506912,18,Single,Graduate,14,195840,59072,7,6,1500132,710578,0.85,3,6,0,0,0,1,2,1206849,78,50,Good,1,0.76,30,50,278464,269243,Monthly,114524,103427,52427,0.5559,3,7,106,17,6,Good,0.9917,1,1,0,0,0,Current,Current,0,47,,,,,,,,47,2019Q1,1,0,1,0
242,LOAN00317,317,Personal Loan,547846,36,12.5,18327,5116,2020-04-15,Active,0,31,910379,0,Single,Graduate,5,26401,245899,9,6,457802,455058,0.67,2,4,0,0,0,1,7,1151994,58,12,Average,4,0.3,17,95,100458,81196,Monthly,74258,86990,19521,0.8339,2,2,47,55,1,Average,0.7016,4,4,0,60,60,Current,31-60 DPD,0,66,,,,,,,,33,2020Q2,0,0,0,1
257,LOAN00336,336,Personal Loan,412571,24,9.58,18958,4007,2020-02-10,Active,0,44,1008005,15,Married,Postgraduate,13,254090,334550,7,4,1205523,203937,0.8,0,4,0,0,0,1,6,1357552,31,31,Good,0,0.34,21,27,308844,322161,Monthly,79420,36020,67190,0.478,1,2,152,15,0,Good,0.9217,0,0,0,60,60,Current,31-60 DPD,0,53,,,,,,,,35,2020Q1,0,0,0,1
282,LOAN00371,371,Personal Loan,663597,72,20.32,16018,4284,2019-10-28,Active,0,21,1582871,11,Married,Graduate,8,465049,174565,2,6,2573214,861915,0.93,1,2,0,0,0,1,14,700495,229,26,Good,4,0.4,61,62,538942,532335,Irregular,122513,101453,149658,0.6876,3,4,53,12,1,Good,0.9497,4,3,0,90,90,Current,61-90 DPD,1,13,,,,,,,,38,2019Q4,0,1,0,1
6,LOAN00008,8,Home Loan,574475,12,11.31,50856,9887,2019-09-30,Closed,0,26,1444381,6,Divorced,PhD,12,119123,45644,7,5,401025,1514738,0.39,0,3,2,2,2,0,41,1899523,51,7,Average,2,0.2,5,93,74797,95178,Monthly,128477,83541,25561,0.3642,2,0,49,54,7,Average,0.8211,2,1,90,90,90,90+ DPD,61-90 DPD,0,45,Residential Property,814990.0,0.7049,Apartment,,Tier-1,Yes,39,2019Q3,0,1,0,1
381,LOAN00498,498,Business Loan,1214091,36,9.92,39129,8325,2019-06-08,Active,0,56,1505359,24,Divorced,Graduate,8,324039,274916,6,6,1750286,2114055,0.3,0,0,0,0,0,0,0,834670,81,50,Good,3,0.62,32,21,328833,332838,Monthly,120064,74430,86026,0.7321,0,4,101,75,8,Good,0.8442,3,2,0,0,0,Current,Current,3,68,Machinery,2104423.0,0.5769,,,Tier-1,Yes,43,2019Q2,0,0,0,1
290,LOAN00382,382,Personal Loan,1405731,24,8.55,63930,23828,2021-06-28,Default,1,23,222588,27,Married,Postgraduate,15,44295,91056,5,3,2984646,697024,0.63,0,2,0,0,0,2,58,1860575,98,45,Good,0,0.06,75,67,57402,70889,Monthly,19780,20015,3074,0.2154,5,19,53,69,7,Good,0.8576,0,0,0,0,0,Current,Current,0,8,,,,,,,,18,2021Q2,1,0,1,0
70,LOAN00090,90,Home Loan,1996842,12,10.18,175721,12839,2021-06-26,Default,1,24,922487,17,Single,PhD,15,33277,297651,9,0,2005633,143070,0.38,4,4,0,0,0,0,6,827622,142,35,Poor,0,0.84,11,84,55676,31288,Monthly,76685,53961,8629,0.5038,4,8,63,83,4,Poor,0.5312,0,0,0,30,90,Current,1-30 DPD,0,7,Residential Property,2815734.0,0.7092,Villa,,Tier-3,Yes,18,2021Q2,1,1,1,0
63,LOAN00082,82,Home Loan,1985174,36,16.19,69979,13220,2020-11-06,Active,0,51,1332392,3,Married,PhD,19,118136,13710,9,7,305937,1143947,0.76,4,5,0,0,0,2,18,1957894,170,1,Average,0,0.46,22,53,109631,84924,Irregular,104169,43137,13357,0.1495,3,2,26,68,7,Average,0.6262,0,0,0,30,30,Current,1-30 DPD,3,34,Residential Property,2433984.0,0.8156,Apartment,,Tier-1,Yes,26,2020Q4,0,0,0,1
275,LOAN00363,363,Home Loan,231603,36,10.66,7545,2559,2019-04-19,Default,1,42,1883463,0,Married,Postgraduate,7,619767,436309,9,5,1698654,1404909,0.88,1,1,1,1,0,0,15,1742957,220,9,Poor,2,0.24,44,8,704422,728858,Monthly,146642,135941,63450,0.767,6,3,134,69,6,Poor,0.4063,2,2,30,90,90,31-60 DPD,61-90 DPD,0,9,Residential Property,386320.0,0.5995,Apartment,,Tier-2,Yes,45,2019Q2,1,1,1,0
262,LOAN00345,345,Personal Loan,1671711,24,14.8,80896,11462,2019-08-21,Active,0,30,862304,25,Divorced,Graduate,8,105788,212083,4,1,2580865,595995,0.91,0,2,0,0,0,0,29,1974850,98,5,Good,0,0.62,80,30,113257,94638,Monthly,65799,37715,18147,0.7787,0,1,49,55,4,Good,0.9973,0,0,0,0,90,Current,Current,0,60,,,,,,,,40,2019Q3,0,1,0,1
101,LOAN00128,128,Home Loan,60268,60,14.8,1427,763,2019-04-08,NPA,1,31,1793314,2,Divorced,PhD,4,947259,411195,7,6,1286385,2313143,0.74,3,4,0,0,0,0,49,1709878,33,33,Good,1,0.38,26,6,1006740,1017743,Monthly,158318,155626,101254,0.4844,2,10,110,27,3,Good,0.9729,1,1,0,90,90,Current,61-90 DPD,0,65,Residential Property,81795.0,0.7368,Villa,,Tier-1,Yes,45,2019Q2,1,1,1,0
140,LOAN00174,174,Business Loan,1107934,72,10.27,20676,21553,2020-06-09,Closed,0,31,1984351,3,Single,Graduate,14,648977,466322,3,7,509070,1464432,0.5,2,2,0,0,0,0,26,1624491,127,53,Good,1,0.73,42,74,748500,740459,Monthly,157457,125194,200697,0.6265,1,2,106,76,5,Good,0.8087,1,1,0,60,60,Current,31-60 DPD,3,12,Commercial Property,1597093.0,0.6937,,,Tier-2,Yes,31,2020Q2,0,0,0,1
199,LOAN00260,260,Auto Loan,1744207,36,9.07,55522,17066,2020-11-04,Default,1,33,1563050,1,Married,Postgraduate,8,453084,35899,8,4,1665073,2302673,0.02,3,6,0,0,0,3,0,1367639,159,57,Poor,0,0.28,16,13,518520,543136,Monthly,119233,88304,100724,0.3134,2,9,91,28,0,Poor,0.5698,0,0,0,15,15,Current,Current,0,13,Vehicle,2261821.0,0.7712,,11.0,Tier-1,Yes,26,2020Q4,1,0,1,0
273,LOAN00361,361,Home Loan,694150,72,13.84,14244,9339,2019-11-26,Active,0,61,875692,21,Single,Postgraduate,13,343764,262849,3,5,1316859,734055,0.01,0,3,0,0,0,3,8,408455,211,7,Good,1,0.29,33,36,431799,460865,,75553,88370,18127,0.3678,0,0,166,96,6,Good,0.9232,1,1,0,90,90,Current,61-90 DPD,3,30,Residential Property,780232.0,0.8897,Apartment,,Tier-1,No,37,2019Q4,0,1,0,1
64,LOAN00083,83,Home Loan,1000966,36,12.68,33572,6699,2019-10-06,Active,0,48,648571,9,Married,High School,14,168650,241549,7,0,740187,1589566,0.99,0,2,0,0,0,1,10,346874,121,29,Poor,4,0.54,85,18,142610,129616,Monthly,54201,23753,28513,0.7057,2,3,89,30,8,Poor,0.5466,4,3,0,0,0,Current,Current,1,23,Residential Property,1687998.0,0.593,Independent House,,Tier-2,Yes,39,2019Q4,0,0,0,1
313,LOAN00409,409,Personal Loan,299229,12,10.68,26401,5109,2020-12-25,Default,1,52,251141,24,Married,Postgraduate,13,121354,230267,10,2,1971485,2309710,0.71,3,5,2,1,1,0,23,1346118,98,14,Good,4,0.31,41,3,170127,180069,Monthly,20389,11209,47910,0.5372,6,10,137,74,2,Good,0.9986,4,3,90,90,90,90+ DPD,61-90 DPD,0,14,,,,,,,,24,2020Q4,1,1,1,0
195,LOAN00256,256,Personal Loan,509236,24,15.15,24727,5127,2021-03-27,Default,1,63,794799,20,Married,Graduate,16,493463,248168,5,6,1809057,1078969,0.09,2,6,1,0,0,0,46,1568214,64,51,Poor,0,0.8,47,35,588144,579330,Monthly,60252,29087,168025,0.638,4,3,175,72,1,Poor,0.4774,0,0,15,15,15,1-30 DPD,Current,0,66,,,,,,,,21,2021Q1,1,0,1,0
302,LOAN00397,397,Home Loan,1830137,48,11.69,47916,24870,2019-11-22,Active,0,48,1157867,26,Married,PhD,3,209269,481631,3,0,2239312,1325139,0.23,2,6,0,0,0,0,4,149266,50,31,Poor,0,0.94,96,33,264837,282261,Bi-Monthly,104642,60739,64179,0.6601,0,4,76,18,8,Poor,0.2522,0,0,0,90,90,Current,61-90 DPD,0,7,Residential Property,2685691.0,0.6814,Apartment,,Tier-1,Yes,37,2019Q4,0,1,0,1
253,LOAN00330,330,Personal Loan,1711472,72,10.76,32366,16787,2020-07-12,Active,0,30,1671950,2,Married,High School,7,195326,339845,8,6,2739439,2165333,0.86,0,0,2,1,1,1,23,1795328,51,40,Poor,1,0.15,92,85,272427,255818,Irregular,141064,151114,21996,0.5939,3,1,169,12,3,Poor,0.3506,1,0,60,60,60,61-90 DPD,31-60 DPD,1,49,,,,,,,,30,2020Q3,0,0,0,1
316,LOAN00414,414,Business Loan,716607,60,11.83,15879,13339,2020-11-16,Default,1,54,749147,22,Single,Postgraduate,4,359264,301627,8,2,2923696,259895,0.16,3,4,2,2,1,3,49,635026,19,19,Average,0,0.03,31,56,405906,416800,,58972,70452,51771,0.6847,4,9,175,84,3,Average,0.5652,0,0,90,90,90,90+ DPD,61-90 DPD,0,10,Commercial Property,1276141.0,0.5615,,,Tier-1,Yes,25,2020Q4,1,1,1,0
296,LOAN00389,389,Personal Loan,1984473,12,12.27,176568,17639,2020-06-02,Active,0,45,1385307,21,Married,PhD,2,966523,246655,9,2,1644139,364864,0.48,3,4,1,1,0,1,16,599014,168,52,Average,0,0.15,65,51,954253,971309,Irregular,116248,109713,241023,0.3053,1,0,100,73,6,Average,0.8351,0,0,30,90,90,31-60 DPD,61-90 DPD,1,69,,,,,,,,31,2020Q2,0,1,0,1
326,LOAN00429,429,Home Loan,981762,36,7.0,30313,17683,2021-05-08,Default,1,41,2084119,26,Married,Postgraduate,4,335458,300206,7,6,1696576,427392,0.94,2,4,0,0,0,2,1,1321782,159,45,Average,2,0.15,93,40,290141,260696,Monthly,156900,126945,6853,0.6563,3,4,135,40,8,Average,0.6776,2,1,0,90,90,Current,61-90 DPD,0,58,Residential Property,1753451.0,0.5599,Apartment,,Tier-1,Yes,20,2021Q2,1,1,1,0
113,LOAN00140,140,Home Loan,1351198,48,14.3,37127,17551,2020-01-07,Default,1,49,989470,28,Married,PhD,8,244333,313602,4,0,1619614,609177,0.82,1,5,1,1,0,0,42,1276840,209,30,Good,4,0.56,80,73,269023,268886,Monthly,78072,41926,79068,0.6262,7,7,176,16,2,Good,0.925,4,3,30,30,90,31-60 DPD,1-30 DPD,0,27,Residential Property,1525427.0,0.8858,Apartment,,Tier-2,No,36,2020Q1,1,1,1,0
332,LOAN00435,435,Home Loan,1367709,36,9.61,43882,23228,2019-04-22,Active,0,64,242512,4,Married,High School,14,129755,137872,5,4,1221997,153444,0.31,1,6,0,0,0,1,43,940012,151,42,Average,1,0.14,88,27,170991,186489,Monthly,22214,21388,49140,0.4617,1,3,61,1,6,Average,0.8353,1,0,0,60,60,Current,31-60 DPD,1,3,Residential Property,2297983.0,0.5952,Apartment,,Tier-3,Yes,44,2019Q2,0,0,0,1
353,LOAN00462,462,Personal Loan,1155151,24,10.44,53539,22717,2021-03-21,NPA,1,54,495059,13,Single,Graduate,8,581134,192290,1,0,1538720,2151769,0.89,1,5,2,1,0,0,46,817488,140,18,Good,0,0.77,4,53,578689,605923,Monthly,40301,42271,157810,0.479,4,14,109,87,9,Good,0.9434,0,0,30,90,90,31-60 DPD,61-90 DPD,0,66,,,,,,,,21,2021Q1,1,1,1,0
112,LOAN00139,139,Auto Loan,202204,36,11.6,6677,1361,2019-07-09,Closed,0,32,1821147,18,Married,Graduate,2,88256,33611,1,4,2225006,707013,0.4,3,8,0,0,0,0,23,1055109,82,44,Poor,3,0.91,86,49,114461,92722,Irregular,157404,103909,21606,0.6198,1,4,59,6,4,Poor,0.3701,3,3,0,0,30,Current,Current,0,59,Vehicle,336763.0,0.6004,,5.0,Tier-2,Yes,42,2019Q3,0,0,0,1
276,LOAN00364,364,Business Loan,1375268,24,11.3,64289,19058,2020-12-02,Active,0,29,1604437,13,Single,Graduate,3,759825,275173,10,0,1030201,916663,0.91,2,7,2,1,0,0,23,1594647,163,44,Good,5,0.57,54,50,845901,840007,,135323,102317,147204,0.488,2,4,87,89,9,Good,0.8847,5,4,30,30,30,31-60 DPD,1-30 DPD,0,70,Commercial Property,2247000.0,0.612,,,Tier-3,No,25,2020Q4,0,0,0,1
143,LOAN00177,177,Education Loan,1284698,24,12.73,60914,21104,2021-04-18,NPA,1,26,209540,27,Divorced,Graduate,1,71341,340285,7,7,104905,2389926,0.9,4,5,1,0,0,2,5,710757,126,56,Good,1,0.02,2,87,27026,56088,Monthly,17473,18670,11893,0.3331,2,11,179,87,5,Good,0.8093,1,0,15,15,15,1-30 DPD,Current,0,47,,,,,,,,20,2021Q2,1,0,1,0
237,LOAN00312,312,Home Loan,1983992,60,10.43,42574,37548,2021-03-24,NPA,1,21,1283982,20,Married,PhD,17,478781,81434,11,3,531048,2056467,0.93,3,8,1,1,1,0,31,1943213,22,22,Average,4,0.58,49,96,540800,521765,Irregular,116510,101116,16445,0.3135,4,16,116,52,0,Average,0.7482,4,3,60,60,60,61-90 DPD,31-60 DPD,0,39,Residential Property,3412020.0,0.5815,Apartment,,Tier-1,Yes,21,2021Q1,1,0,1,0
375,LOAN00488,488,Business Loan,705806,48,11.77,18506,13526,2020-05-23,Active,0,39,1878125,12,Divorced,Postgraduate,18,448039,239099,2,6,1740644,301579,0.9,1,3,2,2,1,1,49,1014866,191,39,Poor,0,0.31,30,73,482756,486876,Irregular,155221,174879,87816,0.1935,0,1,55,57,0,Poor,0.5174,0,0,90,90,90,90+ DPD,61-90 DPD,0,49,Machinery,779288.0,0.9057,,,Tier-2,Yes,31,2020Q2,0,1,0,1
135,LOAN00168,168,Home Loan,448038,24,11.17,20917,3435,2020-08-23,Default,1,42,310857,24,Single,Graduate,4,339218,440914,10,7,2556106,701863,0.75,4,9,1,0,0,3,38,1812582,124,23,Poor,0,0.0,81,32,382978,409706,Monthly,24357,24371,68517,0.338,5,18,134,49,0,Poor,0.5882,0,0,15,15,15,1-30 DPD,Current,0,63,Residential Property,771197.0,0.581,Independent House,,Tier-1,No,28,2020Q3,1,0,1,0
106,LOAN00133,133,Education Loan,903788,36,15.48,31542,8975,2020-11-20,Closed,0,32,1820207,0,Married,Postgraduate,1,146889,424120,10,3,2703156,1435233,0.13,4,9,0,0,0,1,52,1200821,211,49,Good,2,0.43,74,53,237819,231417,Monthly,156362,100731,17270,0.3944,2,1,59,30,5,Good,0.9051,2,2,0,0,0,Current,Current,0,20,,,,,,,,25,2020Q4,0,0,0,1
49,LOAN00065,65,Personal Loan,598359,48,12.51,15907,3321,2019-12-27,Active,0,39,1519641,0,Single,High School,17,300707,84691,11,6,1890650,23446,0.32,4,8,1,1,1,0,52,1350580,142,41,Good,2,0.57,17,45,364097,350622,Monthly,130308,91520,62683,0.5058,0,4,44,98,4,Good,0.9654,2,1,90,90,90,90+ DPD,61-90 DPD,0,2,,,,,,,,36,2019Q4,0,1,0,1
196,LOAN00257,257,Auto Loan,578116,48,9.22,14446,9368,2019-12-19,Active,0,34,297374,24,Married,Graduate,8,300535,26910,4,4,1939292,380686,0.39,4,8,0,0,0,0,13,1977843,78,57,Average,0,0.06,76,26,386931,392470,Monthly,22604,14086,46140,0.2852,3,4,102,11,2,Average,0.5787,0,0,0,0,30,Current,Current,1,14,Vehicle,986386.0,0.5861,,2.0,Tier-3,Yes,36,2019Q4,0,0,0,1
29,LOAN00041,41,Business Loan,1488322,36,10.83,48606,18711,2019-03-29,Active,0,22,782142,28,Single,Postgraduate,10,123140,129554,11,3,2110361,2280052,0.16,1,6,1,1,1,0,4,611881,112,18,Good,0,0.84,5,41,137119,118382,Monthly,62513,74487,4149,0.5195,3,1,160,79,5,Good,0.8897,0,0,90,90,90,90+ DPD,61-90 DPD,2,25,Inventory,1912405.0,0.7782,,,Tier-1,Yes,45,2019Q1,0,1,0,1
100,LOAN00126,126,Auto Loan,351399,24,10.5,16296,5084,2019-01-23,Active,0,51,2241793,27,Single,Postgraduate,5,571059,62233,3,6,718804,800617,0.63,2,2,0,0,0,1,57,1815853,236,33,Good,0,0.92,5,2,610877,627302,Monthly,175343,138022,183076,0.182,3,2,119,92,0,Good,0.8081,0,0,0,60,60,Current,31-60 DPD,2,63,Vehicle,583204.0,0.6025,,6.0,Tier-3,Yes,47,2019Q1,0,0,0,1
382,LOAN00499,499,Business Loan,840934,36,10.0,27134,4355,2020-04-25,Active,0,46,2445142,24,Single,Postgraduate,16,192107,247188,2,5,2834166,1472365,0.29,4,9,2,2,2,1,39,677553,121,42,Average,0,0.64,39,99,264148,238156,Monthly,194127,123831,11962,0.5996,0,1,79,38,2,Average,0.6769,0,0,90,90,90,90+ DPD,61-90 DPD,1,41,Commercial Property,1374758.0,0.6117,,,Tier-2,Yes,32,2020Q2,0,1,0,1
249,LOAN00326,326,Auto Loan,395653,24,11.39,18512,6653,2020-01-22,Default,1,60,2370074,18,Married,Postgraduate,13,515225,319994,3,1,2507762,152731,0.18,1,1,2,1,0,0,11,1599387,176,46,Poor,4,0.22,88,27,547033,562195,Monthly,210365,236983,19443,0.6449,6,19,20,2,9,Poor,0.2032,4,4,30,30,90,31-60 DPD,1-30 DPD,0,38,Vehicle,537160.0,0.7366,,3.0,Tier-3,Yes,35,2020Q1,1,1,1,0
44,LOAN00058,58,Auto Loan,283132,48,13.3,7637,5246,2020-03-18,Default,1,44,2329227,11,Single,Graduate,14,657587,460894,8,4,629242,1285011,0.3,0,5,0,0,0,0,58,1961561,159,8,Poor,4,0.16,50,11,702042,731812,Monthly,209437,226614,144259,0.6499,4,8,27,50,1,Poor,0.2992,4,4,0,60,60,Current,31-60 DPD,0,4,Vehicle,358329.0,0.7901,,1.0,Tier-1,Yes,33,2020Q1,1,0,1,0
22,LOAN00033,33,Business Loan,626677,24,10.37,29025,6290,2020-11-24,Default,1,56,2373097,27,Married,Graduate,10,144752,496322,11,3,969994,620765,0.97,2,3,2,2,1,3,35,1793218,171,11,Average,2,0.41,10,69,104042,110342,Monthly,193400,199614,28889,0.7355,3,15,15,84,5,Average,0.5589,2,1,60,60,60,61-90 DPD,31-60 DPD,0,55,Machinery,692838.0,0.9045,,,Tier-3,Yes,25,2020Q4,1,0,1,0
318,LOAN00417,417,Business Loan,1122986,36,16.12,39547,16495,2019-03-12,Default,1,41,2425981,4,Single,Postgraduate,9,843762,308243,4,6,2231756,10951,0.58,3,6,1,1,0,0,25,1768979,122,37,Good,0,0.5,22,17,893181,908978,Monthly,196710,134901,123635,0.3923,4,9,153,58,2,Good,0.8983,0,0,30,30,60,31-60 DPD,1-30 DPD,0,16,Machinery,1518937.0,0.7393,,,Tier-1,Yes,46,2019Q1,1,0,1,0
84,LOAN00108,108,Business Loan,1980695,36,9.75,63679,12148,2020-08-29,NPA,1,38,445679,15,Divorced,Graduate,17,21802,439237,8,5,1360679,401591,0.16,0,2,1,0,0,0,1,982966,160,34,Poor,1,0.38,37,53,53868,76487,Monthly,36762,29561,4801,0.2812,6,14,15,49,7,Poor,0.2138,1,0,15,60,90,1-30 DPD,31-60 DPD,0,66,Inventory,3000603.0,0.6601,,,Tier-1,Yes,28,2020Q3,1,1,1,0
356,LOAN00465,465,Personal Loan,1746017,12,10.75,154112,17431,2019-12-06,Closed,0,33,1382640,7,Divorced,PhD,8,995038,115950,3,0,2836819,660633,0.75,1,1,1,1,1,0,8,1779952,137,44,Poor,1,0.12,77,44,1087739,1084573,Monthly,112657,113197,325288,0.5566,1,0,100,82,5,Poor,0.365,1,1,90,90,90,90+ DPD,61-90 DPD,2,64,,,,,,,,37,2019Q4,0,1,0,1
150,LOAN00191,191,Business Loan,1713799,60,11.31,37527,18486,2020-11-20,NPA,1,21,720818,24,Married,Graduate,19,89880,33372,1,2,2113798,551753,0.67,2,2,2,1,0,0,22,1768309,138,50,Average,4,0.03,24,20,55099,53484,Irregular,62880,42026,1692,0.5659,5,4,130,60,0,Average,0.8202,4,4,30,60,60,31-60 DPD,31-60 DPD,0,18,Inventory,2000717.0,0.8566,,,Tier-1,Yes,25,2020Q4,1,0,1,0
157,LOAN00202,202,Home Loan,818747,24,8.67,37280,7435,2019-12-18,Default,1,37,1877289,5,Married,PhD,3,969518,443306,11,5,957188,1844935,0.69,0,1,0,0,0,0,40,1206962,239,48,Good,3,0.12,62,20,1046229,1049539,Monthly,154506,151355,123465,0.5058,4,13,135,51,8,Good,0.8261,3,3,0,30,30,Current,1-30 DPD,0,62,Residential Property,938826.0,0.8721,Apartment,,Tier-2,Yes,36,2019Q4,1,0,1,0
261,LOAN00343,343,Business Loan,1929291,36,7.93,60394,27734,2019-06-16,Active,0,63,1146119,1,Single,Postgraduate,19,925130,284167,10,1,244094,1113277,0.72,1,3,2,1,1,0,1,1395296,17,17,Poor,2,0.1,52,57,974522,945311,Irregular,94853,106534,17752,0.3047,0,0,125,62,2,Poor,0.2513,2,1,60,60,60,61-90 DPD,31-60 DPD,0,62,Machinery,3162310.0,0.6101,,,Tier-1,Yes,43,2019Q2,0,0,0,1
99,LOAN00125,125,Auto Loan,1060073,48,7.0,25384,14923,2020-08-12,NPA,1,36,688692,4,Married,Graduate,5,300547,351234,10,2,2942395,341536,0.77,0,1,0,0,0,3,47,907762,109,26,Good,1,0.05,39,36,392028,416286,Monthly,60850,70274,90261,0.776,6,5,63,12,4,Good,0.9196,1,0,0,90,90,Current,61-90 DPD,0,20,Vehicle,1461516.0,0.7253,,0.0,Tier-2,No,29,2020Q3,1,1,1,0
0,LOAN00001,1,Personal Loan,742865,72,9.67,13638,6207,2021-04-07,Default,1,22,2341378,1,Married,Postgraduate,16,503092,178191,6,0,1455687,533313,0.82,2,7,2,1,1,3,30,942667,219,44,Poor,4,0.38,83,35,586300,589955,Monthly,177409,166531,86029,0.2303,7,15,98,43,0,Poor,0.2087,4,4,90,90,90,90+ DPD,61-90 DPD,0,54,,,,,,,,21,2021Q2,1,1,1,0
160,LOAN00208,208,Home Loan,171323,12,12.58,15268,2128,2020-04-18,Active,0,58,1804443,3,Married,PhD,9,967786,214075,8,4,2684351,1900033,0.77,1,2,0,0,0,1,21,1755878,140,20,Average,0,0.8,70,100,963338,939316,Monthly,136706,127666,118654,0.1543,0,2,108,17,7,Average,0.562,0,0,0,15,60,Current,Current,0,48,Residential Property,272708.0,0.6282,Apartment,,Tier-3,Yes,32,2020Q2,0,0,0,1
200,LOAN00261,261,Home Loan,106609,12,12.81,9512,584,2019-09-21,Active,0,30,1040653,7,Married,Postgraduate,6,316729,472457,11,2,359149,1672480,0.38,4,9,2,2,2,1,2,1421976,84,2,Good,3,0.19,4,2,398302,411689,Monthly,91759,48609,56896,0.832,3,0,46,11,3,Good,0.9347,3,3,90,90,90,90+ DPD,61-90 DPD,0,46,Residential Property,181854.0,0.5862,Independent House,,Tier-1,Yes,39,2019Q3,0,1,0,1
335,LOAN00439,439,Home Loan,1135415,72,8.35,20102,16850,2020-06-16,Active,0,56,1224371,1,Divorced,Graduate,15,131323,113532,4,3,210296,1735676,0.88,3,3,0,0,0,2,5,1925073,94,47,Poor,0,0.24,35,24,143318,123575,Monthly,111548,77717,23031,0.6511,3,1,172,42,5,Poor,0.211,0,0,0,15,15,Current,Current,1,70,Residential Property,1660605.0,0.6837,Independent House,,Tier-3,Yes,30,2020Q2,0,0,0,1
345,LOAN00452,452,Auto Loan,1009888,48,12.54,26862,17649,2019-05-06,Active,0,60,1145667,9,Married,Graduate,10,854547,28000,10,5,748717,614054,0.88,1,6,0,0,0,0,50,1517913,203,20,Average,0,0.58,63,71,949297,955346,Monthly,100147,58028,113891,0.2998,1,2,179,60,9,Average,0.7294,0,0,0,30,30,Current,1-30 DPD,0,45,Vehicle,1783283.0,0.5663,,6.0,Tier-2,Yes,44,2019Q2,0,0,0,1
33,LOAN00046,46,Auto Loan,764190,48,11.65,19992,5816,2020-02-22,Active,0,62,2305607,3,Single,Graduate,6,702524,498317,6,7,2973292,1850811,0.97,2,2,0,0,0,0,47,918855,146,31,Good,0,0.07,13,66,702736,685118,Monthly,181143,112591,31464,0.5564,0,4,80,29,6,Good,0.8826,0,0,0,60,60,Current,31-60 DPD,0,58,Vehicle,852730.0,0.8962,,8.0,Tier-2,No,34,2020Q1,0,0,0,1
285,LOAN00375,375,Home Loan,1026146,24,12.14,48371,17644,2019-01-26,Active,0,40,2419498,23,Single,High School,13,940500,151062,4,2,2848254,270303,0.43,4,6,0,0,0,0,51,711598,43,14,Good,0,0.74,45,91,905648,886648,Monthly,206182,222066,51617,0.5833,3,0,24,12,9,Good,0.9191,0,0,0,0,60,Current,Current,1,15,Residential Property,1710169.0,0.6,Apartment,,Tier-2,No,47,2019Q1,0,0,0,1
