index,Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Processing_Fee,Disbursal_Date,Loan_Status,Default,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Checking_Account_Balance,No_of_Open_Accounts,No_of_Closed_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,No_of_Inquiries_12M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Oldest_Trade_Open_Months,Newest_Trade_Open_Months,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,Avg_Balance_6M,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Bounce_Count_6M,Negative_Balance_Days,Transaction_Count_3M,UPI_Txn_Count_3M,ECS_Mandate_Count,Pay_History_repay,Paid_On_Time_Pct,Late_Payment_Count_12M,Missed_Payment_Count,Max_DPD_3M,Max_DPD_6M,Max_DPD_12M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,Collateral_Type,Collateral_Value,LTV_Ratio,Property_Type,Vehicle_Age_Years,Collateral_Location_Tier,Collateral_Insurance,MOB,Vintage_Q,Bad_A,Bad_B,Bad_Flag,Good_Flag
186.0,LOAN00242,242,Home Loan,1737819.0,36,16.13,61208.0,20836.0,2019-03-07,NPA,1,37.0,2367781.0,13.0,Single,Graduate,7,336502.0,476371.0,2,4,2201324.0,1388507.0,0.55,4,5,1,1,0,1,47.0,755680.0,75.0,34,Average,0,0.33,43.0,39.0,289573.0,314115.0,Irregular,187568.0,207426.0,19563.0,0.8847,2,8,26.0,81,8,Average,0.8405,0,0,30,30,60,31-60 DPD,1-30 DPD,0,25,Residential Property,2093404.0,0.8301,Apartment,0.0,Tier-1,Yes,46,2019Q1,1,0,1,0
338.0,LOAN00443,443,Auto Loan,1636543.0,24,7.0,73272.0,22036.0,2021-06-09,Closed,0,45.0,1369739.0,13.0,Married,PhD,7,659158.0,70824.0,6,0,1910115.0,781291.0,0.65,2,2,0,0,0,3,31.0,340852.0,183.0,34,Average,0,0.19,30.0,96.0,663677.0,643190.0,Monthly,119655.0,72400.0,96189.0,0.5557,2,1,26.0,81,5,Average,0.6674,0,0,0,30,60,Current,1-30 DPD,0,13,Vehicle,2922746.0,0.5599,No_Collateral,11.0,Tier-1,No,19,2021Q2,0,0,0,1
30.0,LOAN00042,42,Home Loan,1945196.0,12,7.0,166263.75999999998,38434.26,2020-07-05,Active,0,32.0,2462191.0,10.0,Married,Graduate,1,743699.0,472734.0,7,6,693754.0,497166.0,0.12,3,3,0,0,0,2,41.0,1976915.17,27.0,19,Good,0,0.15,49.0,57.0,781035.0,799003.0,Monthly,201285.0,210403.0,76655.0,0.3616,2,1,129.0,44,4,Good,0.9014,0,0,0,0,0,Current,Current,3,31,Residential Property,2227250.0,0.8734,Apartment,0.0,Tier-1,Yes,30,2020Q3,0,0,0,1
245.0,LOAN00321,321,Auto Loan,1123310.0,36,13.17,37940.0,21526.0,2021-06-18,Default,1,48.0,1044011.0,19.0,Divorced,High School,1,616024.0,313654.0,1,6,2705840.0,48635.0,0.48,2,4,0,0,0,2,23.0,1976915.17,199.0,56,Average,2,0.61,8.0,22.0,621631.0,638188.0,Irregular,82033.0,96083.0,1039.13,0.356,4,12,128.0,98,1,Average,0.7224,2,1,0,0,0,Current,Current,0,3,Vehicle,1738142.0,0.6463,No_Collateral,5.0,Tier-2,Yes,18,2021Q2,1,0,1,0
286.0,LOAN00376,376,Home Loan,1253789.0,36,12.38,41871.0,10842.0,2020-04-18,Closed,0,37.0,1979380.0,9.0,Married,Postgraduate,7,955317.0,361282.0,7,7,2125757.0,2244668.0,0.11,3,5,0,0,0,2,37.0,1471058.0,72.0,21,Average,2,0.69,92.0,8.0,917385.0,916827.0,Irregular,153333.0,80851.0,2165.0,0.6251,1,0,172.0,82,8,Average,0.7879,2,1,0,0,15,Current,Current,0,18,Residential Property,1571301.0,0.7979,Apartment,0.0,Tier-3,Yes,32,2020Q2,0,0,0,1
152.0,LOAN00193,193,Business Loan,726986.0,36,12.15,24198.0,3840.0,2020-12-08,Active,0,22.0,269750.0,23.0,Married,Graduate,6,898379.0,135851.0,2,6,2370509.0,1022898.0,0.24,3,3,0,0,0,1,1.0,369981.0,213.0,1,Poor,0,0.8,97.0,23.0,959413.0,979668.0,Monthly,21144.0,16201.0,63701.0,0.5621,3,3,34.0,98,7,Poor,0.5217,0,0,0,90,90,Current,61-90 DPD,2,24,Commercial Property,882793.0,0.8235,No_Collateral,0.0,Tier-2,Yes,25,2020Q4,0,1,0,1
55.0,LOAN00072,72,Personal Loan,1509191.0,36,11.15,49516.0,19969.0,2021-05-08,Default,1,57.0,726658.0,2.0,Married,Graduate,10,159039.0,440627.0,4,6,2215823.0,837418.0,0.59,4,4,1,1,1,0,44.0,385528.0,68.0,13,Poor,2,0.15,24.0,80.0,245818.0,231053.0,Bi-Monthly,66169.0,29991.0,30467.0,0.2155,5,13,127.0,96,4,Poor,0.3231,2,1,90,90,90,90+ DPD,61-90 DPD,0,10,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,20,2021Q2,1,1,1,0
370.0,LOAN00482,482,Business Loan,1166353.0,36,9.14,37165.0,9040.0,2021-06-12,Active,0,46.0,1914782.0,25.0,Divorced,High School,8,274734.0,245206.0,6,1,1667071.0,2218850.0,0.22,2,6,1,1,0,0,36.0,878568.0,156.0,12,Good,0,0.18,87.0,7.0,311716.0,296499.0,Bi-Monthly,163935.0,71147.0,55933.0,0.8860800000000001,2,4,171.0,20,7,Good,0.8275,0,0,30,30,90,31-60 DPD,1-30 DPD,1,14,Commercial Property,2040762.0,0.5715,No_Collateral,0.0,Tier-1,Yes,18,2021Q2,0,1,0,1
175.0,LOAN00225,225,Personal Loan,115071.0,36,10.49,3739.0,802.0,2020-02-25,NPA,1,42.0,238169.0,7.0,Divorced,Postgraduate,10,462018.0,294420.0,3,7,2004459.0,743455.0,0.86,2,6,0,0,0,0,7.0,687780.0,114.0,14,Good,1,0.65,39.0,33.0,507307.0,503636.0,Monthly,21231.0,19485.0,142169.0,0.5426,6,4,74.0,91,2,Good,0.8941,1,0,0,90,90,Current,61-90 DPD,0,31,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,34,2020Q1,1,1,1,0
17.0,LOAN00025,25,Business Loan,1780895.0,12,11.42,157747.0,35558.0,2021-03-05,Closed,0,48.0,1859665.0,13.0,Single,Postgraduate,8,348017.0,20407.0,1,4,476602.0,851460.0,0.89,0,1,2,2,2,0,14.0,321398.0,206.0,28,Good,2,0.59,70.0,35.0,419730.0,419854.0,Monthly,157781.0,125028.0,2418.0,0.5955,3,2,103.0,3,0,Good,0.9884,2,2,60,60,60,61-90 DPD,31-60 DPD,0,18,Commercial Property,2373781.0,0.7502,No_Collateral,0.0,Tier-3,Yes,22,2021Q1,0,0,0,1
94.0,LOAN00119,119,Business Loan,257515.0,48,11.07,6664.0,3383.0,2019-08-29,Closed,0,34.0,505163.0,3.0,Single,High School,5,394779.0,276194.0,3,4,2970793.0,1988337.0,0.42,0,2,0,0,0,0,23.0,318246.0,15.620000000000001,11,Average,1,0.61,64.0,53.0,470078.0,443084.0,Monthly,38934.0,33753.0,109074.0,0.7172,3,2,155.0,54,7,Average,0.5755,1,1,0,60,60,Current,31-60 DPD,0,68,Machinery,451871.0,0.5699,No_Collateral,0.0,Tier-1,No,40,2019Q3,0,0,0,1
315.0,LOAN00413,413,Education Loan,1220265.0,12,15.13,110213.0,22481.0,2020-10-11,Active,0,63.69,1080645.0,28.689999999999998,Single,Graduate,11,60708.0,351954.0,3,7,568692.0,181338.0,0.13,2,7,2,1,0,0,12.0,465741.0,136.0,34,Good,5,0.3,73.0,66.0,68074.0,88629.0,Monthly,92119.0,78830.0,21012.0,0.3837,2,2,146.0,47,7,Good,0.8164,5,4,30,30,30,31-60 DPD,1-30 DPD,1,69,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,27,2020Q4,0,0,0,1
159.0,LOAN00206,206,Personal Loan,1970438.0,60,7.0,39017.0,34731.0,2021-05-03,Default,1,26.0,1209351.0,6.0,Married,Graduate,2,218788.0,215836.0,3,0,2427604.0,470813.0,0.22,2,2,0,0,0,0,9.0,1604584.0,89.0,58,Good,0,0.78,12.0,97.0,173767.0,179955.0,Monthly,105881.0,88087.0,5597.0,0.5812,6,15,44.0,78,5,Good,0.8793,0,0,0,60,60,Current,31-60 DPD,0,60,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,20,2021Q2,1,0,1,0
215.0,LOAN00284,284,Personal Loan,182291.0,60,10.73,3938.0,1490.0,2019-12-14,Active,0,42.0,1529520.0,6.0,Married,Postgraduate,14,953676.0,171156.0,7,6,1825810.0,2475980.67,0.32,0,4,0,0,0,0,9.0,1413946.0,31.0,6,Poor,5,0.34,86.0,25.0,909119.0,886601.0,Monthly,127201.0,152371.0,116114.0,0.6079,3,1,166.0,40,4,Poor,0.529,5,5,0,0,60,Current,Current,0,53,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,37,2019Q4,0,0,0,1
362.0,LOAN00473,473,Auto Loan,632777.0,12,8.46,55178.0,7792.0,2019-07-06,Default,1,38.0,2479223.19,20.0,Single,Graduate,16,844384.0,357793.0,9,1,1903124.0,551773.0,0.03,2,5,2,1,0,1,9.0,814949.0,48.0,21,Average,5,0.48,33.0,26.0,855997.0,878317.0,Monthly,193039.0,173266.0,77735.0,0.537,2,13,39.0,9,8,Average,0.5715,5,4,30,30,90,31-60 DPD,1-30 DPD,0,39,Vehicle,766957.0,0.825,No_Collateral,4.0,Tier-2,Yes,42,2019Q3,1,1,1,0
203.0,LOAN00266,266,Home Loan,481191.0,24,13.24,22930.0,2485.0,2021-03-07,Active,0,33.0,663932.0,6.0,Divorced,PhD,6,454201.0,242119.0,8,6,1313549.0,939842.0,0.8,3,3,2,2,1,0,9.0,848297.0,70.0,39,Good,5,0.61,5.0,94.0,461528.0,481094.0,Monthly,60581.0,46187.0,98698.0,0.5629,1,2,140.0,56,6,Good,0.9531,5,4,60,60,60,61-90 DPD,31-60 DPD,1,16,Residential Property,753687.0,0.6384,Villa,0.0,Tier-2,Yes,22,2021Q1,0,0,0,1
164.0,LOAN00213,213,Auto Loan,1291496.0,60,10.16,27542.0,21334.0,2019-01-08,NPA,1,56.0,543100.0,14.0,Married,High School,13,138327.0,35550.0,2,3,314857.0,845520.0,0.71,0,2,0,0,0,0,49.0,1299346.0,81.0,41,Average,0,0.15,56.0,85.0,154591.0,141932.0,Monthly,44671.0,33910.0,12071.0,0.5823,4,6,18.0,6,6,Average,0.7203,0,0,0,90,90,Current,61-90 DPD,0,48,Vehicle,1666222.0,0.7751,No_Collateral,11.0,Tier-3,Yes,48,2019Q1,1,1,1,0
25.0,LOAN00037,37,Business Loan,1726456.0,12,11.93,153336.0,27667.0,2019-06-29,Active,0,26.0,2406017.0,28.0,Single,High School,19,731149.0,330340.0,1,4,2102137.0,1438778.0,0.91,3,3,0,0,0,0,31.0,1746100.0,174.0,39,Good,1,0.24,84.0,16.0,772876.0,774645.0,Monthly,210077.32,173695.0,166365.0,0.6859,1,0,155.0,80,9,Good,0.9585,1,0,0,30,30,Current,1-30 DPD,0,56,Commercial Property,3096354.0,0.5576,No_Collateral,0.0,Tier-1,Yes,42,2019Q2,0,0,0,1
60.0,LOAN00078,78,Auto Loan,1511524.0,24,10.72,70252.0,28851.0,2020-09-26,Closed,0,32.0,2074770.0,4.0,Married,PhD,11,259948.0,37238.0,4,3,2972517.31,1429607.0,0.03,1,5,0,0,0,2,45.0,495242.0,38.0,38,Poor,0,0.76,71.0,2.0,272500.0,286397.0,Bi-Monthly,159423.0,178370.0,29786.0,0.4819,2,2,162.0,26,8,Poor,0.2855,0,0,0,0,15,Current,Current,0,12,Vehicle,1909419.0,0.7916,No_Collateral,11.0,Tier-1,No,27,2020Q3,0,0,0,1
183.0,LOAN00238,238,Personal Loan,309323.0,60,9.61,6512.0,2843.0,2019-08-04,Closed,0,55.0,2048265.0,19.0,Married,Graduate,14,802559.0,40368.0,11,6,169509.0,598957.0,0.42,0,1,0,0,0,0,34.0,1719507.0,225.0,18,Poor,3,0.09,23.0,25.0,788606.0,762342.0,Monthly,172589.0,179328.0,213338.0,0.5624,3,0,148.0,77,6,Poor,0.4455,3,3,0,0,30,Current,Current,0,6,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,41,2019Q3,0,0,0,1
314.0,LOAN00410,410,Auto Loan,272695.0,12,10.32,24014.0,5213.0,2019-12-02,Default,1,27.0,2133987.0,23.0,Married,PhD,15,695340.0,381157.0,4,2,106030.61,2433133.0,0.63,1,5,0,0,0,2,45.0,1391476.0,53.0,8,Average,2,0.73,37.0,8.0,696267.0,672349.0,Bi-Monthly,181366.0,148053.0,42711.0,0.6127,2,3,30.0,60,2,Average,0.691,2,1,0,0,15,Current,Current,0,56,Vehicle,428430.0,0.6365,No_Collateral,6.0,Tier-1,Yes,37,2019Q4,1,0,1,0
149.0,LOAN00190,190,Personal Loan,313035.0,72,15.41,6689.0,3134.0,2021-02-16,Default,1,39.0,638476.0,27.0,Divorced,Postgraduate,7,261797.0,306264.0,7,1,1325178.0,2068820.0,0.14,4,4,1,1,1,1,55.0,1891490.0,232.0,25,Poor,2,0.14,6.0,79.0,360551.0,363629.0,Monthly,52313.0,27720.0,48765.0,0.5014,7,11,13.0,45,7,Poor,0.3115,2,2,90,90,90,90+ DPD,61-90 DPD,0,22,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,22,2021Q1,1,1,1,0
355.0,LOAN00464,464,Personal Loan,1466802.0,12,9.57,128662.0,24420.0,2019-06-01,Default,1,55.0,2091376.0,16.0,Married,High School,8,712160.0,127041.0,9,7,882556.0,264491.0,0.3,2,6,1,0,0,1,57.69,327439.0,21.0,21,Poor,5,0.44,37.0,43.0,794575.0,805658.0,Irregular,156905.0,106543.0,75572.0,0.6054,2,19,34.0,72,9,Poor,0.3823,5,4,15,30,90,1-30 DPD,1-30 DPD,0,6,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,43,2019Q2,1,1,1,0
128.0,LOAN00161,161,Home Loan,123706.0,36,8.53,3906.0,1584.0,2021-06-16,Default,1,48.0,1910336.0,25.0,Divorced,PhD,17,776550.0,201172.0,6,7,602376.0,1077266.0,0.57,4,9,0,0,0,3,41.0,1413022.0,86.0,14,Poor,0,0.82,92.0,57.0,822696.0,811566.0,Monthly,147699.0,76285.0,11221.0,0.3271,2,15,91.0,72,6,Poor,0.4806,0,0,0,30,30,Current,1-30 DPD,0,12,Residential Property,196645.0,0.6291,Apartment,0.0,Tier-2,Yes,18,2021Q2,1,0,1,0
339.0,LOAN00444,444,Personal Loan,1706798.0,12,12.47,152022.0,27545.0,2019-01-09,Active,0,47.0,240133.0,21.0,Single,Graduate,6,378306.0,330218.0,8,2,866935.0,649528.0,0.92,1,6,1,0,0,1,9.0,837149.0,107.0,2,Average,2,0.94,89.0,94.0,344641.0,363288.0,Monthly,21875.0,16420.0,79220.0,0.4321,0,4,158.0,59,6,Average,0.5921,2,2,15,15,15,1-30 DPD,Current,0,54,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,48,2019Q1,0,0,0,1
177.0,LOAN00227,227,Home Loan,284583.0,60,8.86,5888.0,1563.0,2021-05-03,Active,0,32.0,2080652.0,3.0,Single,Postgraduate,19,867102.0,334505.0,7,4,911847.0,1877878.0,0.05,0,4,1,0,0,0,45.0,1148930.0,176.0,45,Average,1,0.59,53.0,10.0,916240.0,890854.0,Irregular,183528.0,198542.0,104134.0,0.106406,0,4,88.0,40,7,Average,0.8192,1,0,15,15,15,1-30 DPD,Current,0,47,Residential Property,452626.0,0.6287,Apartment,0.0,Tier-2,Yes,20,2021Q2,0,0,0,1
162.0,LOAN00210,210,Home Loan,544565.0,36,8.84,17276.0,10218.0,2020-12-08,Default,1,27.0,1613504.0,25.0,Single,PhD,5,720510.0,153395.0,1,1,2686852.0,1462763.0,0.65,1,2,1,0,0,0,54.0,398892.0,47.0,32,Good,0,0.66,58.0,56.0,736171.0,755512.0,Monthly,126436.0,120818.0,159882.0,0.3821,5,19,171.0,58,8,Good,0.9595,0,0,15,30,30,1-30 DPD,1-30 DPD,0,24,Residential Property,784710.0,0.694,Plot,0.0,Tier-3,Yes,25,2020Q4,1,0,1,0
39.0,LOAN00052,52,Personal Loan,1782517.0,24,17.51,88569.0,24358.0,2020-02-10,Active,0,45.0,721107.0,25.0,Married,High School,15,826806.0,364669.0,9,3,340796.0,1492701.0,0.05,2,5,0,0,0,1,43.0,1527290.0,23.0,2,Poor,0,0.52,88.0,24.0,815396.0,831284.0,Monthly,65942.0,35090.0,183557.0,0.3906,1,4,117.0,28,0,Poor,0.3046,0,0,0,15,60,Current,Current,1,31,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,35,2020Q1,0,0,0,1
348.0,LOAN00456,456,Education Loan,1948490.0,36,9.78,62671.0,15001.0,2021-05-31,NPA,1,41.0,1393584.0,27.0,Divorced,High School,4,747510.0,339565.0,7,5,882707.0,2329794.0,0.26,4,9,0,0,0,2,6.0,510146.0,107.0,35,Poor,5,0.25,19.0,18.0,698492.0,681884.0,Irregular,112047.0,133891.0,77521.0,0.4543,2,6,98.0,27,2,Poor,0.5924,5,4,0,0,0,Current,Current,0,44,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,19,2021Q2,1,0,1,0
41.0,LOAN00055,55,Personal Loan,1668449.0,36,16.16,58789.0,24386.0,2019-04-16,NPA,1,61.0,2223583.0,9.0,Single,Postgraduate,4,262617.0,226343.0,3,7,2131774.0,950792.0,0.26,3,7,1,1,0,0,53.0,77908.62,124.0,48,Good,0,0.2,32.0,92.0,233171.0,245992.0,Monthly,173875.0,107423.0,69859.0,0.7132,2,7,95.0,81,4,Good,0.8868,0,0,30,90,90,31-60 DPD,61-90 DPD,0,4,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,45,2019Q2,1,1,1,0
375.69,LOAN00489,489,Auto Loan,1961824.0,48,14.17,53777.0,31947.0,2019-12-20,Active,0,52.0,310456.0,22.0,Single,Postgraduate,4,892502.0,356668.0,5,6,2235177.0,1340417.0,0.93,1,1,0,0,0,2,45.0,927195.0,220.0,25,Good,2,0.71,54.0,10.0,896106.0,903137.0,Monthly,28456.0,15449.0,146988.0,0.6327,2,4,94.0,20,0,Good,0.9424,2,1,0,0,90,Current,Current,0,67,Vehicle,2872065.0,0.6831,No_Collateral,5.0,Tier-2,Yes,36,2019Q4,0,1,0,1
95.0,LOAN00120,120,Home Loan,1854718.0,12,8.43,161707.0,9929.0,2021-01-10,Active,0,48.0,2135044.0,26.0,Single,PhD,19,446217.0,19617.0,8,0,1847072.0,1383831.0,0.15,4,5,1,1,0,0,21.0,1707329.0,41.0,41,Good,2,0.44,15.0,36.0,520608.0,500451.0,Irregular,175985.0,206456.0,113072.0,0.3568,3,1,77.0,25,1,Good,0.8789,2,1,30,30,30,31-60 DPD,1-30 DPD,2,60,Residential Property,2158952.0,0.8591,Independent House,0.0,Tier-1,Yes,24,2021Q1,0,0,0,1
205.0,LOAN00269,269,Home Loan,294021.0,72,13.17,5928.0,5297.0,2020-01-02,Closed,0,47.0,1888393.0,1.0,Married,Postgraduate,11,859659.0,32736.0,7,3,2169316.0,1133622.0,0.41,0,0,1,0,0,3,48.0,150395.0,191.0,38,Average,3,0.56,89.0,91.0,836274.0,839349.0,Monthly,168718.0,196101.0,152606.0,0.7263,1,0,116.0,31,9,Average,0.5685,3,3,15,15,90,1-30 DPD,Current,0,60,Residential Property,457571.0,0.6426,Apartment,0.0,Tier-2,Yes,36,2020Q1,0,1,0,1
267.0,LOAN00351,351,Home Loan,733333.0,48,13.1,19709.0,9239.0,2019-03-09,Active,0,43.0,2115295.0,22.0,Married,Postgraduate,5,468922.0,277642.0,1,2,2169562.0,200222.0,0.8,0,2,1,0,0,1,16.0,1630811.0,128.0,36,Poor,5,0.35,49.0,92.0,434572.0,434223.0,Monthly,173694.0,131048.0,93616.0,0.7324,0,4,149.0,96,1,Poor,0.2446,5,5,15,15,15,1-30 DPD,Current,1,53,Residential Property,1210383.0,0.6059,Apartment,0.0,Tier-2,No,46,2019Q1,0,0,0,1
225.0,LOAN00294,294,Business Loan,1265945.0,24,11.35,59208.0,8038.0,2019-05-28,Active,0,43.0,2254949.0,27.0,Divorced,Graduate,10,896402.0,143448.0,5,5,1746525.0,1409172.0,0.9,1,3,0,0,0,1,47.0,163371.0,160.0,52,Good,1,0.15,39.0,58.0,860028.0,880501.0,Irregular,170992.0,181842.0,92365.0,0.1196,0,3,143.0,85,1,Good,0.9814,1,0,0,90,90,Current,61-90 DPD,0,62,Inventory,1740663.0,0.7273,No_Collateral,0.0,Tier-1,No,43,2019Q2,0,1,0,1
69.0,LOAN00089,89,Personal Loan,875997.0,72,14.69,18375.0,15135.0,2020-03-09,Active,0,53.0,916921.0,24.0,Divorced,PhD,17,714887.0,349574.0,4,3,124752.0,1690309.0,0.33,1,1,1,1,1,2,47.0,321823.0,182.0,45,Good,2,0.45,63.0,62.0,787851.0,768141.0,Monthly,83110.0,76741.0,187445.0,0.7709,3,2,161.0,37,5,Good,0.9525,2,1,90,90,90,90+ DPD,61-90 DPD,2,31,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,34,2020Q1,0,1,0,1
4.0,LOAN00006,6,Home Loan,328501.0,24,10.55,15242.0,6321.0,2020-04-16,Active,0,39.0,573064.0,27.0,Married,High School,11,494720.0,333453.0,9,7,883264.0,653346.0,0.67,1,4,1,1,0,2,49.0,1792307.0,197.0,39,Good,1,0.65,18.0,30.0,574070.0,572985.0,Monthly,49999.0,58713.0,114286.0,0.6887,2,3,124.0,7,2,Good,0.8994,1,0,30,30,30,31-60 DPD,1-30 DPD,0,32,Residential Property,468261.0,0.7015,Apartment,0.0,Tier-3,Yes,32,2020Q2,0,0,0,1
337.0,LOAN00442,442,Personal Loan,828602.0,36,7.15,25641.0,10657.0,2019-07-12,Closed,0,44.0,1810031.0,14.0,Married,High School,17,716240.0,457064.0,8,7,1146034.0,1670147.0,0.07,1,4,0,0,0,0,23.0,1030245.0,101.0,46,Poor,0,0.2,54.0,48.0,719218.0,737677.0,Bi-Monthly,141650.0,125348.0,56167.0,0.8860800000000001,3,0,163.0,67,4,Poor,0.341,0,0,0,15,15,Current,Current,0,4,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,42,2019Q3,0,0,0,1
129.0,LOAN00162,162,Business Loan,1001410.0,24,16.62,49329.0,13039.0,2019-06-14,Active,0,25.0,643843.0,2.0,Divorced,Postgraduate,9,985025.87,438579.0,6,6,248251.0,1611355.0,0.97,4,8,1,0,0,0,14.0,209031.0,169.0,3,Poor,4,0.58,18.0,74.0,963878.0,990308.0,Monthly,52369.0,38495.0,222364.0,0.3514,2,0,29.0,44,0,Poor,0.2552,4,4,15,30,30,1-30 DPD,1-30 DPD,0,45,Commercial Property,1252577.0,0.7995,No_Collateral,0.0,Tier-2,Yes,43,2019Q2,0,0,0,1
168.0,LOAN00217,217,Home Loan,385138.0,48,14.43,10607.0,7107.0,2020-02-19,Closed,0,63.0,1726889.0,28.0,Divorced,Postgraduate,13,545346.0,356011.0,8,3,1347575.0,623752.0,0.63,2,3,0,0,0,1,24.0,794633.0,15.620000000000001,12,Poor,0,0.52,57.0,80.0,642376.0,635038.0,Monthly,150520.0,105218.0,85385.0,0.3184,0,1,154.0,82,6,Poor,0.4223,0,0,0,0,0,Current,Current,0,24,Residential Property,464968.0,0.8283,Villa,0.0,Tier-1,Yes,34,2020Q1,0,0,0,1
182.0,LOAN00237,237,Personal Loan,894936.0,48,12.77,23906.0,15098.0,2019-02-12,Default,1,25.0,1506912.0,18.0,Single,Graduate,14,195840.0,59072.0,7,6,1500132.0,710578.0,0.85,3,6,0,0,0,1,2.0,1206849.0,78.0,50,Good,1,0.76,30.0,50.0,278464.0,269243.0,Monthly,114524.0,103427.0,52427.0,0.5559,3,7,106.0,17,6,Good,0.9917,1,1,0,0,0,Current,Current,0,47,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,47,2019Q1,1,0,1,0
242.0,LOAN00317,317,Personal Loan,547846.0,36,12.5,18327.0,5116.0,2020-04-15,Active,0,31.0,910379.0,0.0,Single,Graduate,5,26401.0,245899.0,9,6,457802.0,455058.0,0.67,2,4,0,0,0,1,7.0,1151994.0,58.0,12,Average,4,0.3,17.0,95.0,100458.0,81196.0,Monthly,74258.0,86990.0,19521.0,0.8339,2,2,47.0,55,1,Average,0.7016,4,4,0,60,60,Current,31-60 DPD,0,66,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,33,2020Q2,0,0,0,1
257.0,LOAN00336,336,Personal Loan,412571.0,24,9.58,18958.0,4007.0,2020-02-10,Active,0,44.0,1008005.0,15.0,Married,Postgraduate,13,254090.0,334550.0,7,4,1205523.0,203937.0,0.8,0,4,0,0,0,1,6.0,1357552.0,31.0,31,Good,0,0.34,21.0,27.0,308844.0,322161.0,Monthly,79420.0,36020.0,67190.0,0.478,1,2,152.0,15,0,Good,0.9217,0,0,0,60,60,Current,31-60 DPD,0,53,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,35,2020Q1,0,0,0,1
282.0,LOAN00371,371,Personal Loan,663597.0,72,17.9035,16018.0,4284.0,2019-10-28,Active,0,21.0,1582871.0,11.0,Married,Graduate,8,465049.0,174565.0,2,6,2573214.0,861915.0,0.93,1,2,0,0,0,1,14.0,700495.0,229.0,26,Good,4,0.4,61.0,62.0,538942.0,532335.0,Irregular,122513.0,101453.0,149658.0,0.6876,3,4,53.0,12,1,Good,0.9497,4,3,0,90,90,Current,61-90 DPD,1,13,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,38,2019Q4,0,1,0,1
6.0,LOAN00008,8,Home Loan,574475.0,12,11.31,50856.0,9887.0,2019-09-30,Closed,0,26.0,1444381.0,6.0,Divorced,PhD,12,119123.0,45644.0,7,5,401025.0,1514738.0,0.39,0,3,2,2,2,0,41.0,1899523.0,51.0,7,Average,2,0.2,5.0,93.0,74797.0,95178.0,Monthly,128477.0,83541.0,25561.0,0.3642,2,0,49.0,54,7,Average,0.8211,2,1,90,90,90,90+ DPD,61-90 DPD,0,45,Residential Property,814990.0,0.7049,Apartment,0.0,Tier-1,Yes,39,2019Q3,0,1,0,1
375.69,LOAN00498,498,Business Loan,1214091.0,36,9.92,39129.0,8325.0,2019-06-08,Active,0,56.0,1505359.0,24.0,Divorced,Graduate,8,324039.0,274916.0,6,6,1750286.0,2114055.0,0.3,0,0,0,0,0,0,0.31000000000000005,834670.0,81.0,50,Good,3,0.62,32.0,21.0,328833.0,332838.0,Monthly,120064.0,74430.0,86026.0,0.7321,0,4,101.0,75,8,Good,0.8442,3,2,0,0,0,Current,Current,3,68,Machinery,2104423.0,0.5769,No_Collateral,0.0,Tier-1,Yes,43,2019Q2,0,0,0,1
