Customer_ID,Loan_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,No_of_Open_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Oldest_Trade_Open_Months,Outstanding_Loans,Avg_Balance_6M,Bounce_Count_6M,Transaction_Count_3M,Max_DPD_12M,Missed_Payment_Count,Collateral_Value,LTV_Ratio,NPA_Flag,Default,Default_Date,Disbursal_Date,Loan_Status,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Negative_Balance_Days,UPI_Txn_Count_3M,ECS_Mandate_Count,Paid_On_Time_Pct,Late_Payment_Count_12M,Max_DPD_3M,Max_DPD_6M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,Collateral_Type,Property_Type,Vehicle_Age_Years,Collateral_Location_Tier,Collateral_Insurance,No_of_Closed_Accounts,No_of_Inquiries_12M,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Newest_Trade_Open_Months
879,LOAN00879,60,543805,4,Single,Graduate,10,643403,Education Loan,109845,24,19.3,5553,Average,1,0.07,15,80,10,1543745,934306,0.61,2,0,0,0,0,246,0,583931,1,94,0,0,,,0,0,,2021-10-16,Active,556781,Monthly,49365,43069,85279,0.2199,2,31,6,0.8817,1,0,0,Current,Current,4,2,,,,,,5,2,25,1618020,39
117,LOAN00117,38,2484177,6,Single,High School,7,675118,Home Loan,520117,48,20.45,15952,Average,0,0.08,56,55,1,2160261,1671686,0.77,1,1,0,0,0,82,0,661040,0,124,0,0,727339.6201912627,0.72,0,0,,2020-07-20,Active,600378,Irregular,154592,108605,29024,0.509,4,8,8,0.8664,0,0,0,Current,Current,0,20,Property,Residential,,Tier-1,Yes,4,3,20,1200706,20
767,LOAN00767,22,1589587,16,Married,High School,16,708128,Auto Loan,1190416,72,10.32,22246,Average,0,0.42,17,63,1,1819513,598474,0.33,3,1,0,0,0,61,0,225516,0,169,0,0,1256895.263400363,0.95,0,0,,2020-02-01,Active,261687,Monthly,96063,85165,86756,0.1962,0,50,1,0.936,1,0,0,Current,Current,2,4,Vehicle,,1.0,Tier-3,Yes,5,3,30,1540397,40
370,LOAN00370,22,2255183,16,Divorced,Graduate,19,734220,Auto Loan,978501,72,13.9,20110,Average,0,0.28,96,88,5,2508073,1969676,0.79,2,0,0,0,0,234,2,369528,0,190,0,0,1346384.869360283,0.73,0,0,,2020-12-02,Active,369547,Bi-Monthly,196822,134360,64382,0.622,2,11,5,0.831,0,0,0,Current,Current,1,6,Vehicle,,2.0,Tier-1,Yes,4,4,18,2987844,51
205,LOAN00205,59,328187,12,Single,Postgraduate,2,44489,Business Loan,1979546,72,12.39,39103,Poor,3,0.97,78,9,10,2358672,616023,0.26,5,2,3,1,3,265,6,59732,5,77,120,2,2130011.192714611,0.93,1,1,2023-09-10,2022-04-12,Default,58249,Monthly,24667,21727,94739,0.6643,9,66,7,0.102,8,120,120,90+ DPD,90+ DPD,1,44,Property,Residential,,Tier-2,Yes,1,9,19,1353774,25
876,LOAN00876,21,2063092,28,Married,Graduate,20,620398,Personal Loan,1623357,72,11.16,31032,Good,1,0.25,31,71,12,2454269,1464988,0.6,3,0,0,0,0,263,0,466852,0,165,0,0,,,0,0,,2021-07-06,Active,405969,Monthly,141631,87755,71301,0.3006,2,38,2,0.9974,0,0,0,Current,Current,3,58,,,,,,6,3,20,1956454,2
927,LOAN00927,48,562786,22,Single,Graduate,11,410493,Personal Loan,110452,12,13.14,9872,Good,0,0.21,74,81,6,1782911,1189460,0.67,3,1,0,0,0,211,1,226694,1,168,0,0,,,0,0,,2020-07-15,Active,244941,Monthly,34721,28713,33155,0.4841,0,67,5,0.8192,0,0,0,Current,Current,1,54,,,,,,9,7,29,1047828,31
281,LOAN00281,49,406816,15,Divorced,High School,14,73724,Education Loan,1003427,60,8.88,20771,Poor,5,0.75,97,11,4,190406,129947,0.68,5,2,3,1,3,142,10,29837,9,129,90,6,,,1,1,2023-05-10,2021-12-21,Default,29950,Irregular,89156,80966,10128,0.76,23,19,0,0.2097,5,60,60,90+ DPD,90+ DPD,4,5,,,,,,8,8,23,179278,47
523,LOAN00523,38,2489020,1,Single,High School,10,717870,Business Loan,419078,36,10.04,13530,Good,1,0.14,68,86,12,2281610,1792422,0.79,2,1,0,0,0,200,0,199105,1,40,0,0,542722.1235085895,0.77,0,0,,2020-08-08,Active,224637,Monthly,112148,100503,53954,0.2085,1,41,0,0.9887,1,0,0,Current,Current,1,32,Property,Commercial,,Tier-2,Yes,2,6,29,2284244,20
13,LOAN00013,50,1355556,20,Single,High School,6,479149,Auto Loan,823870,36,21.1,31081,Average,1,0.55,61,64,0,2522782,1198878,0.48,2,0,0,0,0,124,0,626539,1,24,0,0,1089536.347222155,0.76,0,0,,2022-05-10,Active,583753,Irregular,113155,97830,12162,0.7017,2,9,9,0.8859,0,0,0,Current,Current,1,37,Vehicle,,8.0,Tier-3,No,1,3,13,1683797,7
626,LOAN00626,55,939208,6,Divorced,High School,21,408885,Personal Loan,803962,60,12.1,17924,Good,0,0.5,20,73,2,757823,177345,0.23,1,1,0,0,0,192,5,117147,1,116,0,0,,,0,0,,2020-08-12,Active,116927,Bi-Monthly,211013,177243,39419,0.6033,0,76,1,0.9014,1,0,0,Current,Current,4,48,,,,,,8,2,44,571135,17
38,LOAN00038,44,2442693,13,Married,Graduate,9,686297,Personal Loan,1281925,36,11.95,42547,Average,0,0.19,74,85,11,1005551,538294,0.54,2,1,0,0,0,242,0,652974,1,151,0,0,,,0,0,,2020-02-28,Active,776993,Irregular,219160,178359,79567,0.272,0,55,3,0.8882,1,0,0,Current,Current,1,50,,,,,,8,6,49,601402,21
511,LOAN00511,57,588587,3,Married,Postgraduate,0,44563,Business Loan,1781443,48,15.46,49995,Poor,7,0.72,76,35,2,1292634,188193,0.15,7,1,1,1,2,168,7,47608,8,131,120,7,2546471.174010943,0.7,1,1,2023-03-30,2021-04-30,Default,51810,Bi-Monthly,28000,19337,81560,0.1655,18,29,4,0.3407,11,120,120,90+ DPD,90+ DPD,1,33,Property,Residential,,Tier-1,Yes,7,9,12,1364301,34
803,LOAN00803,56,1746134,4,Single,Postgraduate,0,754684,Auto Loan,1231246,24,17.16,60970,Good,0,0.5,61,69,14,2679139,1108120,0.41,3,1,0,0,0,124,1,149227,1,72,0,0,1727009.186617806,0.71,0,0,,2020-06-21,Active,128203,Bi-Monthly,188082,143460,19348,0.4149,1,20,9,0.9466,0,0,0,Current,Current,1,58,Vehicle,,7.0,Tier-2,Yes,1,3,37,1625206,22
442,LOAN00442,33,1615984,8,Single,Postgraduate,11,692050,Personal Loan,174332,24,21.52,9002,Good,1,0.12,67,64,13,1446216,1073934,0.74,1,1,0,0,0,266,4,211888,0,26,0,0,,,0,0,,2020-10-30,Active,176725,Monthly,225603,138766,80288,0.473,2,57,1,0.9694,1,0,0,Current,Current,4,5,,,,,,2,2,24,1158960,13
648,LOAN00648,30,1984718,12,Single,Graduate,14,712263,Home Loan,335762,12,18.96,30936,Good,0,0.1,71,94,9,2281308,237369,0.1,2,1,0,0,0,237,1,502445,0,176,0,0,441076.4302908346,0.76,0,0,,2022-04-10,Active,558498,Bi-Monthly,200125,181896,91319,0.7714,0,19,0,0.9385,0,0,0,Current,Current,1,14,Property,Commercial,,Tier-3,Yes,6,4,32,2020741,7
141,LOAN00141,59,828547,27,Single,High School,12,585815,Auto Loan,607246,60,8.16,12359,Average,0,0.51,37,90,3,2445037,2078141,0.85,1,1,0,0,0,136,0,431286,0,59,0,0,760272.6228123093,0.8,0,0,,2021-12-17,Active,444102,Monthly,43268,32658,96655,0.7401,2,47,7,0.9971,1,0,0,Current,Current,1,23,Vehicle,,6.0,Tier-1,Yes,7,4,34,1795657,39
647,LOAN00647,38,790653,0,Single,Graduate,0,52262,Home Loan,932016,48,18.0,27377,Poor,3,0.95,18,36,5,2178376,1383323,0.64,3,2,2,1,3,128,3,35260,7,133,90,5,1377825.340020439,0.68,1,1,2023-01-07,2020-08-31,Default,30777,Bi-Monthly,175003,161950,64237,0.4235,18,34,7,0.1914,8,90,90,90+ DPD,90+ DPD,4,39,Property,Commercial,,Tier-2,No,9,7,6,1808442,25
562,LOAN00562,40,2130722,3,Single,Graduate,14,253210,Home Loan,1526272,60,21.47,41695,Good,1,0.23,63,67,9,2468939,1866091,0.76,1,0,0,0,0,13,2,348790,1,181,0,0,1646947.283030898,0.93,0,0,,2021-01-19,Active,327379,Monthly,118768,107737,15837,0.1787,2,6,7,0.9907,0,0,0,Current,Current,1,2,Property,Residential,,Tier-1,Yes,0,5,15,2548077,21
632,LOAN00632,63,2320984,25,Single,High School,10,718525,Auto Loan,677856,24,13.64,32430,Average,0,0.45,24,59,14,693850,561455,0.81,2,1,0,0,0,136,5,328106,0,25,0,0,897008.1373016393,0.76,0,0,,2020-04-19,Active,268858,Monthly,132020,120028,95167,0.691,2,18,3,0.9141,1,0,0,Current,Current,3,3,Vehicle,,0.0,Tier-3,Yes,2,3,57,659594,22
272,LOAN00272,22,1528353,23,Married,Graduate,3,108671,Home Loan,705823,12,13.85,63324,Good,1,0.34,63,62,1,2051310,928917,0.45,3,1,0,0,0,148,0,639000,1,151,0,0,757009.6891870861,0.93,0,0,,2020-08-28,Active,529379,Bi-Monthly,34346,30221,71104,0.1569,3,76,1,0.9172,1,0,0,Current,Current,0,16,Property,Commercial,,Tier-1,No,4,4,26,1972042,33
687,LOAN00687,26,1090249,18,Single,Graduate,24,369213,Personal Loan,221128,24,21.6,11428,Good,1,0.39,40,80,14,2381767,1457052,0.61,0,1,0,0,0,153,1,83732,0,55,0,0,,,0,0,,2020-11-05,Active,78479,Bi-Monthly,215369,144245,39075,0.7969,0,38,4,0.8448,0,0,0,Current,Current,2,11,,,,,,2,0,57,1973585,40
925,LOAN00925,29,1223483,26,Single,Graduate,13,432475,Home Loan,1955431,48,19.0,58467,Good,0,0.31,49,64,12,2029974,470800,0.23,3,0,0,0,0,187,0,307434,0,41,0,0,2613136.129723829,0.75,0,0,,2021-02-04,Active,357081,Monthly,27643,24752,25763,0.3593,1,42,9,0.8957,0,0,0,Current,Current,4,9,Property,Commercial,,Tier-3,Yes,5,5,35,1637632,10
166,LOAN00166,25,1618893,24,Married,High School,16,33005,Personal Loan,1290284,84,13.69,23959,Good,0,0.07,40,93,7,185288,153347,0.83,1,0,0,0,0,69,1,656569,0,162,0,0,,,0,0,,2021-10-16,Active,709252,Monthly,182930,99084,92244,0.5167,0,63,4,0.9686,0,0,0,Current,Current,4,46,,,,,,2,3,42,122129,32
634,LOAN00634,61,1979055,25,Married,Graduate,5,695379,Auto Loan,639002,84,21.5,14772,Average,0,0.35,46,79,9,813295,219292,0.27,3,0,0,0,0,282,3,521115,0,188,0,0,893546.659768726,0.72,0,0,,2022-01-12,Active,456215,Monthly,120364,79047,16258,0.5047,2,22,7,0.8205,0,0,0,Current,Current,1,38,Vehicle,,8.0,Tier-3,Yes,6,7,53,920141,58
545,LOAN00545,41,447351,20,Single,High School,15,444447,Business Loan,1879256,12,14.49,169166,Average,0,0.34,38,87,2,1915855,1042026,0.54,0,1,0,0,0,296,2,219039,0,110,0,0,2687535.714501303,0.7,0,0,,2020-01-26,Active,223151,Monthly,232672,159082,57114,0.1514,3,55,2,0.888,0,0,0,Current,Current,3,58,Property,Commercial,,Tier-2,Yes,5,2,26,1603324,18
529,LOAN00529,21,697553,1,Married,Graduate,15,260477,Personal Loan,301059,60,17.35,7538,Good,0,0.36,97,95,6,325471,48129,0.15,1,1,0,0,0,143,0,105909,0,117,0,0,,,0,0,,2022-04-10,Active,96506,Monthly,96843,54487,13905,0.5821,3,76,3,0.8505,1,0,0,Current,Current,4,22,,,,,,2,1,12,332395,45
534,LOAN00534,61,904346,15,Married,Postgraduate,13,300647,Business Loan,1564815,72,18.15,35822,Good,0,0.43,49,69,0,2619029,837732,0.32,1,0,0,0,0,9,0,412790,0,81,0,0,1615788.787155295,0.97,0,0,,2020-11-04,Active,352784,Bi-Monthly,29435,23586,66327,0.1658,3,33,9,0.8709,1,0,0,Current,Current,2,12,Property,Residential,,Tier-2,Yes,4,2,37,1424102,44
324,LOAN00324,25,1980795,2,Single,High School,21,125990,Home Loan,1275314,84,11.31,22044,Good,0,0.34,13,86,13,1516113,980357,0.65,2,0,0,0,0,282,2,95402,1,194,0,0,1898064.292571653,0.67,0,0,,2021-02-23,Active,92787,Irregular,98094,56807,57913,0.7124,0,1,0,0.9294,1,0,0,Current,Current,0,35,Property,Commercial,,Tier-1,No,5,3,23,1325495,39
92,LOAN00092,36,1244251,21,Single,Graduate,0,29312,Personal Loan,1565654,12,14.69,141084,Average,0,0.41,79,59,2,812872,694566,0.85,3,1,0,0,0,84,4,165355,1,175,0,0,,,0,0,,2020-05-20,Active,179690,Monthly,134513,126112,83647,0.1012,1,46,0,0.9776,0,0,0,Current,Current,3,31,,,,,,5,3,23,850425,18
140,LOAN00140,41,723924,27,Single,Graduate,10,189737,Auto Loan,131438,36,18.93,4813,Poor,8,0.86,88,11,0,907870,499838,0.55,4,3,3,1,3,186,11,9166,8,162,90,6,187214.2899983707,0.7,1,1,2022-12-02,2020-12-12,Default,8263,Bi-Monthly,46859,42609,26148,0.6,21,48,1,0.1339,7,60,60,90+ DPD,61-90 DPD,0,18,Vehicle,,3.0,Tier-2,Yes,9,7,14,902568,22
445,LOAN00445,37,653371,23,Single,High School,21,18525,Personal Loan,1207678,84,21.22,27712,Average,3,0.55,10,62,6,1325758,1155731,0.87,7,0,0,0,1,6,10,70443,4,26,30,2,,,1,0,,2020-01-22,NPA,68432,Irregular,214204,117617,46832,0.1779,6,47,0,0.534,1,30,30,31-60 DPD,Current,4,23,,,,,,9,11,19,838685,39
619,LOAN00619,51,312781,22,Single,Postgraduate,9,168317,Auto Loan,508541,24,17.98,25383,Average,3,0.62,73,30,1,758083,519369,0.69,4,2,1,0,2,24,7,23620,4,92,60,1,526427.5833681476,0.97,1,0,,2021-11-11,NPA,25421,Monthly,72852,37482,4891,0.6236,15,65,5,0.4308,2,0,60,31-60 DPD,1-30 DPD,4,11,Vehicle,,1.0,Tier-3,Yes,1,4,6,712681,36
256,LOAN00256,34,1363293,23,Single,High School,15,207198,Education Loan,1992812,84,11.97,35146,Good,0,0.42,53,76,2,2636380,921038,0.35,3,1,0,0,0,211,3,528332,1,81,0,0,,,0,0,,2021-05-28,Active,550126,Bi-Monthly,203349,189404,94133,0.1894,4,9,7,0.9927,1,0,0,Current,Current,1,46,,,,,,7,4,29,1359065,28
830,LOAN00830,29,700823,3,Married,Graduate,7,194967,Home Loan,1366701,60,20.19,36353,Average,1,0.48,66,90,13,1731096,1064119,0.61,0,1,0,0,0,56,0,613923,1,157,0,0,1440912.463100592,0.95,0,0,,2022-05-09,Active,637582,Bi-Monthly,25410,22653,81591,0.2659,1,10,6,0.9944,0,0,0,Current,Current,4,26,Property,Commercial,,Tier-3,Yes,4,1,51,1733040,31
125,LOAN00125,39,654264,24,Married,Postgraduate,15,148446,Home Loan,587571,60,18.78,15170,Poor,6,0.72,46,23,8,2073762,1699150,0.82,4,1,2,1,3,70,9,92936,7,175,120,6,757853.2457954169,0.78,1,1,2023-09-08,2021-12-29,Default,86049,Irregular,123925,112070,53332,0.7251,8,12,0,0.374,5,120,120,90+ DPD,90+ DPD,1,6,Property,Residential,,Tier-3,Yes,9,6,11,2182284,24
227,LOAN00227,57,658888,11,Married,Graduate,3,130813,Home Loan,357993,48,19.72,10840,Poor,4,0.73,91,26,2,1639041,193928,0.12,5,3,2,1,2,298,7,42631,5,105,120,2,420326.7295794507,0.85,1,1,2022-05-05,2020-02-14,Default,42114,Bi-Monthly,162828,146526,52670,0.6657,12,29,8,0.2643,7,120,120,90+ DPD,61-90 DPD,1,56,Property,Residential,,Tier-1,No,9,7,15,1413165,55
881,LOAN00881,41,1639051,18,Married,Postgraduate,18,572837,Personal Loan,209751,12,16.27,19057,Good,0,0.45,51,88,12,449705,403118,0.9,0,0,0,0,0,221,5,353954,0,133,0,0,,,0,0,,2020-09-15,Active,391081,Monthly,152290,106249,88937,0.6587,0,70,4,0.8575,0,0,0,Current,Current,0,7,,,,,,1,4,18,351468,49
809,LOAN00809,62,2038534,27,Married,High School,4,779795,Auto Loan,1300722,60,11.02,28293,Good,1,0.38,30,57,6,156109,128296,0.82,0,1,0,0,0,224,1,581048,1,176,0,0,1926805.348299952,0.68,0,0,,2020-07-18,Active,517825,Monthly,229261,191926,35199,0.7418,1,50,4,0.8202,0,0,0,Current,Current,0,17,Vehicle,,2.0,Tier-1,Yes,8,2,13,100304,15
70,LOAN00070,62,684426,10,Single,Graduate,21,81974,Personal Loan,752972,84,11.5,13091,Average,4,0.68,17,44,6,719380,241662,0.34,2,0,0,0,1,284,9,81763,2,120,60,2,,,1,0,,2020-09-17,NPA,88863,Monthly,175220,121392,59132,0.6486,5,14,8,0.4094,1,60,60,31-60 DPD,Current,3,8,,,,,,0,3,18,663458,34
662,LOAN00662,26,2427676,3,Married,High School,5,538947,Auto Loan,1937654,48,12.47,51474,Good,0,0.17,31,98,8,319204,33704,0.11,2,0,0,0,0,141,3,547406,1,26,0,0,2759311.317775043,0.7,0,0,,2022-01-21,Active,620842,Irregular,54525,50036,58955,0.1299,3,33,5,0.9937,1,0,0,Current,Current,1,58,Vehicle,,1.0,Tier-2,Yes,6,6,15,253513,51
73,LOAN00073,53,879645,13,Single,Postgraduate,10,658555,Home Loan,588879,72,18.84,13712,Good,1,0.54,66,71,14,925042,820487,0.89,0,1,0,0,0,207,4,169318,1,156,0,0,846839.3829662926,0.7,0,0,,2020-07-04,Active,146414,Monthly,190519,164187,37582,0.2967,0,46,7,0.8745,1,0,0,Current,Current,1,37,Property,Commercial,,Tier-2,Yes,1,1,26,1032310,31
489,LOAN00489,35,976782,29,Single,High School,16,26711,Personal Loan,1205429,24,13.14,57387,Good,1,0.25,27,64,2,2981606,427164,0.14,3,0,0,0,0,169,5,291914,0,179,0,0,,,0,0,,2020-12-26,Active,343656,Bi-Monthly,110892,83947,74941,0.1204,3,60,7,0.8843,0,0,0,Current,Current,3,31,,,,,,3,3,24,2009534,33
869,LOAN00869,31,307104,18,Married,Postgraduate,9,194567,Personal Loan,1556254,72,9.3,28284,Poor,7,0.7,17,12,11,50056,6695,0.13,5,4,1,1,3,273,5,25294,3,156,90,2,,,1,1,2023-12-22,2022-01-16,Default,28217,Monthly,176619,161528,3024,0.775,18,21,3,0.2412,5,60,90,90+ DPD,90+ DPD,4,36,,,,,,6,6,13,29853,11
444,LOAN00444,63,205265,8,Married,High School,16,49384,Auto Loan,267901,60,13.32,6139,Average,1,0.55,55,50,10,2639205,914228,0.35,6,1,0,0,2,18,3,73846,1,108,30,1,359422.5358998923,0.75,1,0,,2021-07-27,NPA,79115,Monthly,148289,90650,44121,0.6167,13,76,4,0.7357,1,0,30,61-90 DPD,Current,0,36,Vehicle,,8.0,Tier-3,Yes,2,9,22,2855292,20
368,LOAN00368,34,2058030,1,Married,High School,8,257977,Personal Loan,500801,60,11.03,10896,Good,1,0.17,56,84,6,2591342,875891,0.34,3,0,0,0,0,230,4,629403,0,184,0,0,,,0,0,,2020-07-10,Active,657089,Monthly,24850,21128,25371,0.534,3,2,4,0.9484,1,0,0,Current,Current,3,35,,,,,,6,3,26,1658621,11
11,LOAN00011,33,1012582,8,Married,Postgraduate,20,750024,Home Loan,403862,12,13.85,36233,Average,1,0.31,71,76,1,2554618,1165576,0.46,0,0,0,0,0,98,0,207031,1,61,0,0,486506.5487260029,0.83,0,0,,2021-05-27,Active,176620,Irregular,49029,36633,41079,0.7007,2,26,4,0.8301,0,0,0,Current,Current,1,39,Property,Commercial,,Tier-3,No,1,0,36,3014495,42
71,LOAN00071,64,1784588,0,Single,Postgraduate,23,118218,Education Loan,1010135,60,11.06,21993,Good,1,0.36,82,95,2,1290452,454026,0.35,2,0,0,0,0,296,0,138284,0,71,0,0,,,0,0,,2020-11-07,Active,128488,Monthly,53833,34777,61922,0.6754,1,62,5,0.906,0,0,0,Current,Current,2,51,,,,,,9,5,56,1001709,56
766,LOAN00766,24,560531,27,Single,High School,20,156579,Personal Loan,1919670,72,20.93,47022,Poor,5,0.72,52,19,1,405295,103476,0.26,6,4,2,2,2,39,10,51903,4,121,90,6,,,1,1,2023-07-27,2021-12-17,Default,55765,Monthly,202291,171089,43090,0.381,15,58,6,0.2929,8,90,90,90+ DPD,90+ DPD,4,33,,,,,,3,6,0,266930,57
920,LOAN00920,47,2017346,22,Single,Graduate,3,421606,Personal Loan,1188952,12,9.57,104290,Good,0,0.14,83,88,9,2353574,652109,0.28,3,0,0,0,0,148,5,126862,1,47,0,0,,,0,0,,2020-06-15,Active,134918,Monthly,153750,141408,42684,0.1059,0,36,7,0.8164,0,0,0,Current,Current,1,8,,,,,,7,5,54,2260290,33
718,LOAN00718,50,2219830,12,Single,Graduate,18,694149,Education Loan,1635335,84,19.91,36226,Good,1,0.11,28,84,5,1140677,413923,0.36,2,1,0,0,0,84,2,468961,0,77,0,0,,,0,0,,2020-07-30,Active,489767,Irregular,178822,118793,36525,0.6184,1,50,6,0.8575,1,0,0,Current,Current,0,27,,,,,,8,6,45,587180,38
931,LOAN00931,60,419329,8,Single,Postgraduate,2,451,Personal Loan,562430,72,11.67,10899,Average,2,0.71,57,59,1,608310,147322,0.24,8,1,1,0,1,279,3,30487,1,110,90,0,,,1,0,,2020-06-16,NPA,24474,Monthly,212813,185855,59685,0.4619,26,34,9,0.7145,1,60,90,61-90 DPD,Current,0,33,,,,,,3,10,11,692684,27
596,LOAN00596,62,1856587,17,Married,Postgraduate,18,599603,Auto Loan,246297,72,20.47,5966,Good,0,0.1,20,76,8,84241,53673,0.64,3,1,0,0,0,196,2,365601,1,41,0,0,281201.1881985137,0.88,0,0,,2020-12-14,Active,416890,Irregular,48786,34173,70756,0.4373,1,62,9,0.8055,0,0,0,Current,Current,1,9,Vehicle,,0.0,Tier-2,Yes,3,5,41,64687,36
175,LOAN00175,41,992079,13,Single,High School,1,451978,Personal Loan,331890,12,13.58,29733,Average,0,0.13,74,84,2,2398398,825776,0.34,0,0,0,0,0,66,5,604835,0,118,0,0,,,0,0,,2020-08-07,Active,647277,Irregular,159972,95859,77413,0.724,1,1,0,0.8522,0,0,0,Current,Current,0,28,,,,,,3,0,27,1827082,17
247,LOAN00247,32,1405894,11,Married,Graduate,20,481977,Home Loan,1069030,72,17.92,24333,Average,0,0.29,66,70,5,875479,271798,0.31,3,0,0,0,0,149,2,96415,0,161,0,0,1422358.672317803,0.75,0,0,,2020-07-04,Active,77785,Monthly,234389,196648,27386,0.5143,2,63,6,0.8066,0,0,0,Current,Current,4,19,Property,Residential,,Tier-1,Yes,9,3,57,559255,42
78,LOAN00078,25,967622,6,Single,Graduate,18,469286,Education Loan,1715554,12,9.39,150338,Average,0,0.33,56,93,8,1881859,610771,0.32,3,0,0,0,0,73,5,159500,0,55,0,0,,,0,0,,2021-07-09,Active,148999,Monthly,73163,39848,4139,0.7369,0,44,4,0.948,1,0,0,Current,Current,4,40,,,,,,4,6,54,1281700,37
831,LOAN00831,49,787823,7,Married,High School,1,529531,Auto Loan,282206,84,11.08,4843,Good,1,0.19,41,83,6,1478089,285722,0.19,2,0,0,0,0,35,3,138679,0,106,0,0,310278.4018945799,0.91,0,0,,2022-05-22,Active,139907,Bi-Monthly,75083,49650,52714,0.3189,2,72,7,0.9489,1,0,0,Current,Current,0,18,Vehicle,,4.0,Tier-1,No,7,2,43,978306,20
741,LOAN00741,63,769546,21,Single,Graduate,8,85633,Home Loan,1229680,12,11.96,109232,Poor,8,0.91,90,9,5,1330230,276535,0.21,9,4,3,2,2,18,4,91208,3,97,120,4,1286811.787843308,0.96,1,1,2023-03-07,2022-04-14,Default,83402,Monthly,236265,123437,77703,0.4012,17,16,7,0.2204,8,120,120,90+ DPD,61-90 DPD,1,1,Property,Residential,,Tier-2,Yes,1,13,5,1031629,28
259,LOAN00259,30,719840,22,Married,Postgraduate,12,182297,Personal Loan,168519,84,11.42,2922,Poor,8,0.98,77,14,9,2458555,1481207,0.6,4,1,3,2,2,101,9,23625,8,76,120,4,,,1,1,2022-08-06,2020-10-26,Default,28232,Irregular,39906,28195,73498,0.5365,15,6,8,0.1927,5,120,120,90+ DPD,90+ DPD,0,56,,,,,,8,4,14,1851859,10
351,LOAN00351,28,2276425,5,Single,Postgraduate,12,229014,Business Loan,905520,60,16.79,22402,Average,0,0.47,95,87,4,332122,207320,0.62,2,1,0,0,0,241,3,198241,0,118,0,0,1315870.250621517,0.69,0,0,,2021-06-13,Active,166684,Monthly,30700,18047,89618,0.1189,2,3,3,0.9203,0,0,0,Current,Current,2,8,Property,Residential,,Tier-2,Yes,4,6,45,261996,7
258,LOAN00258,39,2423109,20,Single,Graduate,0,603507,Business Loan,1332665,84,13.08,24301,Good,1,0.05,48,96,11,1637961,380206,0.23,1,0,0,0,0,28,5,637760,0,128,0,0,1489153.204086745,0.89,0,0,,2021-02-26,Active,668837,Monthly,65647,42927,9585,0.6346,0,20,9,0.8203,0,0,0,Current,Current,3,28,Property,Commercial,,Tier-2,No,7,3,29,1305306,59
450,LOAN00450,41,1454341,6,Divorced,Postgraduate,10,718606,Business Loan,202226,72,10.14,3760,Average,0,0.48,51,87,13,1757776,1411499,0.8,3,1,0,0,0,51,0,362916,1,38,0,0,258043.8479101449,0.78,0,0,,2020-10-04,Active,357330,Monthly,48583,34697,9342,0.6682,1,35,1,0.9147,0,0,0,Current,Current,3,22,Property,Commercial,,Tier-1,Yes,9,7,20,2008858,56
586,LOAN00586,43,1437311,16,Single,High School,15,280650,Personal Loan,281195,60,13.03,6402,Good,1,0.33,10,94,7,2851461,2153010,0.76,2,0,0,0,0,265,0,242018,1,115,0,0,,,0,0,,2020-12-19,Active,261854,Irregular,213920,142416,33812,0.3795,2,3,5,0.872,0,0,0,Current,Current,4,8,,,,,,9,6,15,3370129,15
446,LOAN00446,56,1281803,6,Married,Graduate,14,270538,Home Loan,1797066,36,18.31,65248,Average,1,0.49,91,76,8,746798,371403,0.5,2,1,0,0,0,194,3,561312,0,84,0,0,2512508.916708952,0.72,0,0,,2021-04-15,Active,484110,Bi-Monthly,183984,129375,29560,0.7258,0,60,5,0.8627,1,0,0,Current,Current,2,11,Property,Commercial,,Tier-2,Yes,1,6,59,845062,4
673,LOAN00673,22,1976952,6,Divorced,High School,19,320965,Personal Loan,1918376,72,21.44,47565,Good,0,0.39,65,57,7,2159152,765035,0.35,1,1,0,0,0,171,5,123945,1,150,0,0,,,0,0,,2022-01-26,Active,144879,Monthly,106141,61851,97603,0.4434,1,62,9,0.8797,0,0,0,Current,Current,3,41,,,,,,2,2,53,2005006,35
512,LOAN00512,63,503266,8,Married,High School,8,669961,Personal Loan,621555,72,20.35,15014,Good,0,0.54,83,93,7,88436,64231,0.73,2,1,0,0,0,88,5,539211,0,47,0,0,,,0,0,,2021-11-26,Active,432171,Bi-Monthly,48275,45393,41158,0.6953,2,65,1,0.8381,1,0,0,Current,Current,3,58,,,,,,7,5,38,90829,31
